Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",11,1,2,13,1,,,5.0,,,,,2.0,1.0,,,,,,,,,
22,"Bower, Nathan",6,1,5,11,,,,,,,,,,1.0,,,,,,,,,
17,"Broderick, Paul",22,8,12,34,2,1.0,,3.0,,,,,,2.0,2.0,,,,,,,,
21,"Bulluss, Paul",3,3,2,5,,,,,,,,,,1.0,,,,,,,,,
9,"Campbell, Wayne",13,2,10,23,3,1.0,,2.0,,,,,,2.0,,,,,,,,,
15,"Charles, Justin",4,2,2,6,1,,,,,,,,,2.0,,,,,,,,,
10,"Daffy, Nick",20,2,4,24,1,2.0,,,,,,,2.0,1.0,,,,,,,,,
14,"Dear, Greg",10,4,5,15,,,13.0,2.0,,,,,3.0,1.0,,,,,,,,,
2,"Dundas, Matthew",8,1,3,11,,,,1.0,,,,,1.0,,,,,,,,,,
18,"Edwards, Stuart",2,2,,2,1,,,,,,,,,,,,,,,,,,
25,"Gale, Brendon",18,9,6,24,1,,3.0,,,,,,1.0,2.0,,,,,,,,,
23,"Jurica, Stephen",1,1,,1,,,,,,,,,,1.0,,,,,,,,,
3,"Kellaway, Duncan",10,3,5,15,,,1.0,7.0,,,,,,,,,,,,,,,
33,"Knights, Matthew",10,1,12,22,,,,5.0,,,,,,,,,,,,,,,
27,"Maxfield, Stuart",6,2,4,10,,,,,,,,,,1.0,,,,,,,,,
28,"Merenda, Mark",2,,,2,,,,,,,,,,,,,,,,,,,
6,"Naish, Chris",5,1,3,8,1,1.0,,,,,,,,2.0,,,,,,,,,
7,"Prescott, Ashley",9,3,8,17,1,,,,,,,,,,,,,,,,,,
4,"Rogers, Matthew",8,3,9,17,2,1.0,,5.0,,,,,,1.0,,,,,,,,,
5,"Tape, Jamie",15,6,2,17,1,,,3.0,,,,,2.0,1.0,,,,,,,,,
41,"Turner, Scott",8,1,4,12,,,,1.0,,,,,2.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,56,98,289,15,10.0,17.0,34.0,,,,,13.0,22.0,2.0,,,,,,,,
Opposition,Opposition,172,51,106,278,16,14.0,14.0,19.0,,,,,22.0,13.0,4.0,,,,,,,,
