Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",23y 16d,26 (14-0-12 53.85%),42 (1.62),←,
27,"Bollenhagen, Justin",18y 227d,1 (1-0-0 100.00%),2 (2.00),←,
6,"Broughton, Greg",23y 306d,26 (11-0-15 42.31%),2 (0.08),←,
44,"Crichton, Jesse",19y 44d,2 (1-0-1 50.00%),2 (1.00),←,
40,"de Boer, Matt",20y 144d,31 (14-0-17 45.16%),7 (0.23),←,
41,"Duffield, Paul",25y 177d,63 (27-0-36 42.86%),18 (0.29),←,
13,"Fyfe, Nat",18y 317d,13 (9-0-4 69.23%),12 (0.92),←,
14,"Grover, Antoni",30y 143d,175 (76-0-99 43.43%),25 (0.14),←,
4,"Hasleby, Paul",29y 50d,205 (90-0-115 43.90%),127 (0.62),←,
43,"Hayden, Roger",29y 235d,120 (63-0-57 52.50%),14 (0.12),←,
32,"Hill, Stephen",20y 92d,40 (18-0-22 45.00%),25 (0.63),←,
5,"Ibbotson, Garrick",22y 139d,55 (20-0-35 36.36%),16 (0.29),←,
37,"Johnson, Michael",25y 285d,97 (49-0-48 50.52%),32 (0.33),←,
18,"McPharlin, Luke",28y 243d,162 (80-0-82 49.38%),112 (0.69),150 (72-0-78 48.00%),109 (0.73)
9,"McPhee, Adam",27y 299d,185 (77-1-107 41.89%),99 (0.54),43 (18-0-25 41.86%),16 (0.37)
2,"Morabito, Anthony",18y 276d,18 (12-0-6 66.67%),10 (0.56),←,
16,"Mundy, David",25y 12d,125 (59-0-66 47.20%),46 (0.37),←,
29,"Pavlich, Matthew",28y 213d,231 (101-0-130 43.72%),459 (1.99),←,
31,"Sandilands, Aaron",27y 238d,153 (76-0-77 49.67%),59 (0.39),←,
8,"Suban, Nick",20y 84d,32 (12-0-20 37.50%),12 (0.38),←,
20,"Tarrant, Chris",29y 317d,233 (103-0-130 44.21%),359 (1.54),72 (28-0-44 38.89%),60 (0.83)
47,"van Berlo, Jay",21y 317d,19 (12-0-7 63.16%),6 (0.32),←,
Totals,Totals,24y 123d,2012 (925-1-1086 45.97%),1486 (0.74),,
C,"Harvey, Mark",45y 51d,69 (28-0-41 40.58%),,←,
