Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",31y 192d,222 (107-5-110 49.32%),152 (0.68),←,
5,"Buckley, Nathan",26y 253d,127 (47-2-78 37.80%),123 (0.97),107 (43-2-62 41.12%),102 (0.95)
17,"Burns, Scott",24y 103d,72 (28-1-43 39.58%),25 (0.35),←,
28,"Crosisca, Gavin",30y 202d,226 (118-5-103 53.32%),62 (0.27),←,
39,"Crow, Scott",25y 108d,72 (27-0-45 37.50%),36 (0.50),59 (21-0-38 35.59%),34 (0.58)
19,"Davis, Nick",19y 6d,2 (0-0-2 0.00%),1 (0.50),←,
9,"Freeborn, Glenn",26y 58d,57 (38-0-19 66.67%),27 (0.47),2 (0-0-2 0.00%),
33,"Lane, Tyson",22y 223d,21 (9-0-12 42.86%),22 (1.05),2 (0-0-2 0.00%),3 (1.50)
32,"Licuria, Paul",21y 91d,12 (2-0-10 16.67%),2 (0.17),2 (0-0-2 0.00%),
27,"McDonald, Alex",29y 51d,105 (50-0-55 47.62%),44 (0.42),59 (24-0-35 40.68%),20 (0.34)
1,"Monkhorst, Damian",29y 227d,192 (104-4-84 55.21%),44 (0.23),←,
8,"Olarenshaw, Ricky",26y 63d,79 (43-1-35 55.06%),14 (0.18),2 (0-0-2 0.00%),
2,"Orchard, Mark",23y 3d,55 (29-1-25 53.64%),9 (0.16),14 (5-1-8 39.29%),4 (0.29)
6,"Patterson, Stephen",28y 91d,79 (32-1-46 41.14%),69 (0.87),←,
3,"Richardson, Mark",26y 156d,86 (39-1-46 45.93%),63 (0.73),←,
23,"Rocca, Anthony",21y 233d,58 (26-0-32 44.83%),65 (1.12),36 (15-0-21 41.67%),54 (1.50)
36,"Rocca, Saverio",25y 136d,134 (62-2-70 47.01%),458 (3.42),←,
12,"Schauble, Andrew",22y 139d,68 (25-0-43 36.76%),10 (0.15),←,
20,"Tarrant, Chris",18y 199d,12 (4-0-8 33.33%),4 (0.33),←,
16,"Wasley, James",19y 260d,7 (0-0-7 0.00%),1 (0.14),←,
22,"Wild, Jason",23y 54d,64 (27-2-35 43.75%),21 (0.33),←,
10,"Williams, Paul",26y 2d,153 (72-2-79 47.71%),182 (1.19),←,
Totals,Totals,24y 312d,1903 (889-27-987 46.72%),1434 (0.75),,
C,"Shaw, Tony",38y 256d,68 (26-0-42 38.24%),,←,
