Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",28y 124d,130 (65-0-65 50.00%),19 (0.15),←,
28,"Begley, James",24y 262d,58 (16-2-40 29.31%),8 (0.14),22 (10-0-12 45.45%),1 (0.05)
35,"Biglands, Rhett",27y 218d,89 (48-0-41 53.93%),32 (0.36),←,
11,"Doughty, Michael",25y 248d,56 (32-0-24 57.14%),20 (0.36),←,
9,"Edwards, Tyson",28y 247d,199 (102-0-97 51.26%),127 (0.64),←,
36,"Goodwin, Simon",28y 105d,148 (79-0-69 53.38%),83 (0.56),←,
37,"Hentschel, Trent",22y 106d,24 (11-0-13 45.83%),19 (0.79),←,
13,"Hudson, Ben",26y 45d,16 (7-0-9 43.75%),1 (0.06),←,
18,"Johncock, Graham",22y 171d,73 (39-0-34 53.42%),66 (0.90),←,
39,"Mattner, Martin",22y 247d,36 (19-0-17 52.78%),5 (0.14),←,
16,"McGregor, Ken",24y 71d,96 (45-0-51 46.88%),40 (0.42),←,
23,"McLeod, Andrew",28y 249d,218 (111-0-107 50.92%),228 (1.05),←,
22,"Perrie, Ian",26y 1d,72 (38-0-34 52.78%),69 (0.96),←,
33,"Reilly, Brent",21y 149d,24 (12-0-12 50.00%),8 (0.33),←,
32,"Ricciuto, Mark",29y 306d,265 (129-1-135 48.87%),216 (0.82),←,
25,"Rutten, Ben",21y 317d,14 (8-0-6 57.14%),3 (0.21),←,
12,"Shirley, Robert",24y 305d,54 (25-0-29 46.30%),8 (0.15),←,
14,"Skipworth, Hayden",22y 44d,20 (8-0-12 40.00%),10 (0.50),←,
5,"Thompson, Scott",22y 27d,41 (20-0-21 48.78%),17 (0.41),2 (2-0-0 100.00%),
15,"Torney, Jason",27y 298d,149 (76-1-72 51.34%),24 (0.16),31 (17-0-14 54.84%),8 (0.26)
7,"van Berlo, Nathan",18y 308d,1 (1-0-0 100.00%),,←,
17,"Welsh, Scott",26y 124d,118 (68-0-50 57.63%),189 (1.60),82 (42-0-40 51.22%),159 (1.94)
Totals,Totals,25y 15d,1901 (959-4-938 50.45%),1192 (0.63),,
C,"Craig, Neil",49y 89d,12 (6-0-6 50.00%),,←,
