Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
41,"Adkins, Damien",19y 189d,15 (6-0-9 40.00%),7 (0.47),←,
49,"Betheras, Rupert",24y 236d,35 (9-0-26 25.71%),11 (0.31),←,
26,"Brown, Gavin",32y 295d,251 (113-5-133 46.02%),193 (0.77),←,
5,"Buckley, Nathan",27y 356d,160 (57-2-101 36.25%),168 (1.05),140 (53-2-85 38.57%),147 (1.05)
17,"Burns, Scott",25y 206d,102 (37-1-64 36.76%),43 (0.42),←,
28,"Crosisca, Gavin",31y 305d,244 (121-5-118 50.61%),64 (0.26),←,
40,"Davis, Leon",19y 29d,12 (3-0-9 25.00%),10 (0.83),←,
19,"Davis, Nick",20y 108d,27 (6-0-21 22.22%),13 (0.48),←,
46,"Dimattina, Andrew",22y 250d,7 (1-0-6 14.29%),2 (0.29),←,
25,"Fraser, Josh",18y 193d,18 (6-0-12 33.33%),4 (0.22),←,
31,"Johnson, Ben",19y 102d,11 (5-0-6 45.45%),6 (0.55),←,
30,"Kinnear, Ben",21y 140d,26 (8-0-18 30.77%),4 (0.15),←,
18,"Licuria, Paul",22y 194d,42 (10-0-32 23.81%),11 (0.26),32 (8-0-24 25.00%),9 (0.28)
24,"Lockyer, Tarkyn",20y 260d,33 (10-0-23 30.30%),6 (0.18),←,
48,"Michael, Mal",23y 22d,58 (20-0-38 34.48%),18 (0.31),←,
11,"OBree, Shane",21y 123d,38 (15-0-23 39.47%),15 (0.39),19 (6-0-13 31.58%),12 (0.63)
2,"Orchard, Mark",24y 105d,85 (37-1-47 44.12%),15 (0.18),44 (13-1-30 30.68%),10 (0.23)
35,"Prestigiacomo, Simon",22y 167d,66 (20-0-46 30.30%),2 (0.03),←,
3,"Richardson, Mark",27y 259d,116 (46-1-69 40.09%),76 (0.66),←,
23,"Rocca, Anthony",22y 336d,95 (36-0-59 37.89%),125 (1.32),73 (25-0-48 34.25%),114 (1.56)
44,"Scotland, Heath",19y 361d,20 (3-0-17 15.00%),3 (0.15),←,
21,"Tuckey, Brent",20y 324d,17 (4-0-13 23.53%),8 (0.47),←,
Totals,Totals,23y 58d,1478 (573-15-890 38.77%),804 (0.54),,
C,"Malthouse, Mick",46y 334d,397 (229-4-164 58.19%),,19 (6-0-13 31.58%),
