Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
20,"Broadbridge, Troy",21y 232d,20 (10-0-10 50.00%),2 (0.10),←,
25,"Brown, Nathan",25y 284d,40 (20-0-20 50.00%),12 (0.30),←,
32,"Bruce, Cameron",22y 237d,50 (28-0-22 56.00%),61 (1.22),←,
4,"Ellis, Craig",26y 355d,113 (60-1-52 53.54%),7 (0.06),6 (4-0-2 66.67%),1 (0.17)
15,"Funcke, Ross",24y 190d,38 (19-0-19 50.00%),5 (0.13),11 (7-0-4 63.64%),4 (0.36)
18,"Green, Brad",21y 73d,49 (28-0-21 57.14%),79 (1.61),←,
16,"Johnstone, Travis",21y 312d,54 (26-0-28 48.15%),43 (0.80),←,
36,"Leoncelli, Andrew",27y 312d,115 (54-0-61 46.96%),56 (0.49),←,
23,"McDonald, James",25y 232d,82 (42-0-40 51.22%),30 (0.37),←,
37,"Miller, Brad",18y 323d,2 (1-0-1 50.00%),,←,
9,"Neitz, David",27y 123d,189 (88-0-101 46.56%),301 (1.59),←,
8,"Nicholson, Alistair",24y 82d,61 (33-0-28 54.10%),1 (0.02),←,
7,"Powell, Stephen",25y 260d,62 (40-1-21 65.32%),59 (0.95),32 (21-0-11 65.63%),38 (1.19)
24,"Robertson, Russell",23y 182d,85 (45-0-40 52.94%),121 (1.42),←,
5,"Schwarz, David",29y 305d,169 (79-1-89 47.04%),241 (1.43),←,
6,"Thompson, Scott",19y 72d,13 (6-0-7 46.15%),4 (0.31),←,
19,"Vardy, Peter",26y 119d,104 (53-0-51 50.96%),165 (1.59),8 (5-0-3 62.50%),15 (1.88)
10,"Ward, Daniel",24y 320d,53 (23-0-30 43.40%),16 (0.30),←,
45,"Whelan, Matthew",22y 193d,34 (19-0-15 55.88%),4 (0.12),←,
34,"White, Jeff",25y 95d,130 (64-0-66 49.23%),62 (0.48),98 (51-0-47 52.04%),44 (0.45)
22,"Woewodin, Shane",25y 317d,123 (57-0-66 46.34%),52 (0.42),←,
13,"Yze, Adem",24y 246d,150 (68-0-82 45.33%),110 (0.73),←,
Totals,Totals,24y 138d,1736 (863-3-870 49.71%),1431 (0.82),,
C,"Daniher, Neale",41y 99d,103 (54-0-49 52.43%),,←,
