Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",23y 272d,95 (38-0-57 40.00%),46 (0.48),←,
5,"Broadbent, Matthew",21y 272d,38 (10-0-28 26.32%),11 (0.29),←,
32,"Butcher, John",20y 301d,7 (2-0-5 28.57%),18 (2.57),←,
27,"Carlile, Alipate",24y 365d,96 (37-0-59 38.54%),4 (0.04),←,
1,"Cassisi, Domenic",29y 220d,189 (95-1-93 50.53%),73 (0.39),←,
30,"Chaplin, Troy",26y 66d,127 (51-1-75 40.55%),10 (0.08),←,
18,"Cornes, Kane",29y 115d,228 (117-1-110 51.54%),81 (0.36),←,
7,"Ebert, Brad",22y 27d,81 (29-0-52 35.80%),41 (0.51),5 (1-0-4 20.00%),8 (1.60)
8,"Hartlett, Hamish",21y 259d,36 (9-0-27 25.00%),15 (0.42),←,
16,"Jacobs, Ben",20y 111d,17 (2-0-15 11.76%),3 (0.18),←,
35,"McCarthy, John",22y 162d,23 (13-0-10 56.52%),12 (0.52),5 (1-0-4 20.00%),2 (0.40)
6,"Pearce, Danyle",26y 22d,139 (55-0-84 39.57%),72 (0.52),←,
31,"Pfeiffer, Darren",24y 214d,9 (3-0-6 33.33%),5 (0.56),2 (0-0-2 0.00%),1 (0.50)
4,"Renouf, Brent",23y 362d,54 (29-1-24 54.63%),9 (0.17),2 (0-0-2 0.00%),
15,"Rodan, David",28y 204d,169 (62-0-107 36.69%),128 (0.76),104 (43-0-61 41.35%),85 (0.82)
28,"Schulz, Jay",27y 11d,108 (36-2-70 34.26%),133 (1.23),37 (12-0-25 32.43%),75 (2.03)
14,"Stewart, Paul",24y 294d,49 (17-0-32 34.69%),6 (0.12),←,
9,"Surjan, Jacob",26y 258d,113 (52-0-61 46.02%),17 (0.15),←,
12,"Trengove, Jackson",21y 179d,45 (10-0-35 22.22%),5 (0.11),←,
39,"Westhoff, Justin",25y 211d,94 (37-0-57 39.36%),128 (1.36),←,
20,"Wingard, Chad",18y 275d,5 (1-0-4 20.00%),1 (0.20),←,
40,"Young, Aaron",19y 145d,1 (0-0-1 0.00%),,←,
Totals,Totals,24y 31d,1723 (705-6-1012 40.92%),818 (0.47),,
C,"Primus, Matthew",37y 108d,34 (9-0-25 26.47%),,←,
