Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",24y 140d,110 (44-2-64 40.91%),278 (2.53),←,
3,"Coniglio, Stephen",23y 247d,91 (40-0-51 43.96%),36 (0.40),←,
35,"Corr, Aidan",23y 94d,55 (23-2-30 43.64%),1 (0.02),←,
1,"Davis, Phil",26y 354d,117 (54-2-61 47.01%),6 (0.05),99 (43-2-54 44.44%),5 (0.05)
24,"de Boer, Matt",27y 162d,150 (86-3-61 58.33%),54 (0.36),12 (8-2-2 75.00%),6 (0.50)
7,"Deledio, Brett",30y 123d,246 (113-5-128 46.95%),185 (0.75),3 (3-0-0 100.00%),3 (1.00)
4,"Greene, Toby",23y 328d,113 (45-0-68 39.82%),116 (1.03),←,
19,"Haynes, Nick",25y 93d,77 (35-2-40 46.75%),8 (0.10),←,
27,"Himmelberg, Harry",21y 103d,13 (11-0-2 84.62%),3 (0.23),←,
2,"Hopper, Jacob",20y 194d,19 (15-0-4 78.95%),9 (0.47),←,
22,"Kelly, Josh",22y 188d,80 (43-2-35 55.00%),52 (0.65),←,
41,"Mumford, Shane",31y 45d,170 (110-4-56 65.88%),52 (0.31),70 (41-2-27 60.00%),13 (0.19)
12,"Patton, Jonathon",24y 91d,73 (35-2-36 49.32%),116 (1.59),←,
9,"Scully, Tom",26y 96d,147 (59-3-85 41.16%),71 (0.48),116 (46-2-68 40.52%),65 (0.56)
23,"Shaw, Heath",31y 265d,258 (158-4-96 62.02%),39 (0.15),85 (48-2-35 57.65%),2 (0.02)
5,"Shiel, Dylan",24y 163d,108 (45-2-61 42.59%),57 (0.53),←,
10,"Smith, Devon",24y 91d,108 (38-2-68 36.11%),100 (0.93),←,
20,"Tomlinson, Adam",24y 9d,87 (31-2-54 36.78%),19 (0.22),←,
8,"Ward, Callan",27y 131d,188 (82-2-104 44.15%),94 (0.50),128 (50-2-76 39.84%),61 (0.48)
6,"Whitfield, Lachie",23y 32d,86 (37-2-47 44.19%),43 (0.50),←,
29,"Williams, Zac",22y 333d,72 (38-0-34 52.78%),20 (0.28),←,
16,"Wilson, Nathan",24y 224d,73 (39-2-32 54.79%),16 (0.22),←,
Totals,Totals,25y 60d,2441 (1181-43-1217 48.38%),1375 (0.56),,
C,"Cameron, Leon",44y 351d,89 (48-2-39 55.06%),,←,
