Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",23y 5d,108 (53-2-53 50.00%),147 (1.36),←,
23,"Ablett, Nathan",21y 157d,18 (9-1-8 52.78%),29 (1.61),←,
3,"Bartel, Jimmy",23y 166d,93 (47-2-44 51.61%),51 (0.55),←,
24,"Blake, Mark",21y 252d,19 (9-0-10 47.37%),,←,
11,"Corey, Joel",25y 91d,134 (66-2-66 50.00%),41 (0.31),←,
19,"Egan, Matthew",23y 313d,45 (22-1-22 50.00%),1 (0.02),←,
44,"Enright, Corey",25y 247d,109 (49-2-58 45.87%),31 (0.28),←,
8,"Hunt, Josh",25y 66d,88 (47-1-40 53.98%),12 (0.14),←,
28,"Johnson, David",25y 203d,65 (33-1-31 51.54%),14 (0.22),←,
20,"Johnson, Steve",23y 319d,70 (34-2-34 50.00%),116 (1.66),←,
9,"Kelly, James",23y 141d,91 (42-1-48 46.70%),44 (0.48),←,
45,"Ling, Cameron",26y 81d,143 (73-3-67 52.10%),74 (0.52),←,
39,"Milburn, Darren",30y 34d,196 (96-1-99 49.23%),77 (0.39),←,
21,"Mooney, Cameron",27y 235d,127 (68-1-58 53.94%),106 (0.83),116 (58-1-57 50.43%),104 (0.90)
6,"Ottens, Brad",27y 114d,172 (76-1-95 44.48%),207 (1.20),43 (23-1-19 54.65%),55 (1.28)
33,"Rooke, Max",25y 151d,85 (39-2-44 47.06%),15 (0.18),←,
30,"Scarlett, Matthew",27y 348d,168 (87-2-79 52.38%),15 (0.09),←,
14,"Selwood, Joel",18y 358d,7 (5-0-2 71.43%),2 (0.29),←,
27,"Stokes, Mathew",22y 178d,13 (7-0-6 53.85%),14 (1.08),←,
10,"Tenace, Kane",21y 319d,48 (26-1-21 55.21%),11 (0.23),←,
5,"Varcoe, Travis",19y 39d,6 (5-0-1 83.33%),10 (1.67),←,
40,"Wojcinski, David",26y 243d,101 (50-2-49 50.50%),28 (0.28),←,
Totals,Totals,24y 135d,1906 (943-28-935 49.48%),1045 (0.55),,
C,"Thompson, Mark",43y 181d,168 (83-3-82 50.30%),,←,
