Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",33y 12d,251 (101-2-148 40.64%),249 (0.99),231 (97-2-132 42.42%),228 (0.99)
17,"Burns, Scott",30y 227d,199 (84-1-114 42.46%),119 (0.60),←,
10,"Caracella, Blake",28y 145d,179 (114-2-63 64.25%),217 (1.21),19 (5-0-14 26.32%),33 (1.74)
8,"Clement, James",28y 337d,191 (77-0-114 40.31%),47 (0.25),107 (51-0-56 47.66%),9 (0.08)
34,"Cloke, Jason",23y 93d,66 (35-0-31 53.03%),7 (0.11),←,
32,"Cloke, Travis",18y 155d,14 (4-0-10 28.57%),10 (0.71),←,
41,"Davies, Ben",19y 178d,4 (1-0-3 25.00%),,←,
1,"Davis, Leon",24y 51d,97 (42-0-55 43.30%),113 (1.16),←,
4,"Didak, Alan",22y 173d,79 (41-0-38 51.90%),105 (1.33),←,
15,"Egan, Chris",18y 285d,11 (4-0-7 36.36%),6 (0.55),←,
45,"Fanning, David",21y 18d,11 (3-0-8 27.27%),3 (0.27),←,
6,"Holland, Brodie",25y 216d,127 (51-0-76 40.16%),125 (0.98),91 (43-0-48 47.25%),88 (0.97)
18,"Licuria, Paul",27y 215d,157 (66-0-91 42.04%),53 (0.34),147 (64-0-83 43.54%),51 (0.35)
24,"Lockyer, Tarkyn",25y 281d,116 (50-0-66 43.10%),59 (0.51),←,
43,"Lumumba, Heritier",18y 265d,2 (0-0-2 0.00%),1 (0.50),←,
27,"Maxwell, Nick",22y 65d,27 (11-0-16 40.74%),4 (0.15),←,
11,"OBree, Shane",26y 145d,142 (67-0-75 47.18%),58 (0.41),123 (58-0-65 47.15%),55 (0.45)
35,"Prestigiacomo, Simon",27y 188d,157 (62-0-95 39.49%),3 (0.02),←,
39,"Shaw, Heath",19y 253d,3 (0-0-3 0.00%),,←,
36,"Swan, Dane",21y 163d,27 (11-0-16 40.74%),4 (0.15),←,
14,"Wakelin, Shane",30y 360d,199 (94-2-103 47.74%),19 (0.10),105 (53-0-52 50.48%),
2,"Woewodin, Shane",29y 26d,197 (91-0-106 46.19%),92 (0.47),59 (27-0-32 45.76%),29 (0.49)
Totals,Totals,24y 258d,2256 (1009-7-1240 44.73%),1294 (0.57),,
C,"Malthouse, Mick",51y 355d,513 (286-4-223 56.14%),,135 (63-0-72 46.67%),
