Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",30y 335d,145 (90-1-54 62.41%),8 (0.06),127 (83-1-43 65.75%),4 (0.03)
20,"Brogan, Dean",27y 179d,75 (54-1-20 72.67%),30 (0.40),←,
8,"Burgoyne, Shaun",23y 233d,93 (68-0-25 73.12%),94 (1.01),←,
30,"Chaplin, Troy",20y 108d,17 (9-1-7 55.88%),2 (0.12),←,
35,"Cornes, Chad",26y 211d,151 (96-1-54 63.91%),129 (0.85),←,
18,"Cornes, Kane",23y 157d,104 (69-1-34 66.83%),49 (0.47),←,
17,"Dew, Stuart",26y 297d,170 (99-3-68 59.12%),240 (1.41),←,
33,"Ebert, Brett",22y 205d,43 (23-1-19 54.65%),47 (1.09),←,
9,"Ezard, James",20y 79d,4 (3-0-1 75.00%),1 (0.25),←,
5,"Lade, Brendon",29y 336d,159 (92-3-64 58.81%),136 (0.86),←,
34,"Lonie, Nathan",23y 99d,74 (25-0-49 33.78%),41 (0.55),10 (5-0-5 50.00%),6 (0.60)
22,"Mahoney, Josh",28y 223d,78 (40-0-38 51.28%),70 (0.90),48 (30-0-18 62.50%),60 (1.25)
16,"Pearce, Danyle",20y 65d,18 (9-0-9 50.00%),16 (0.89),←,
36,"Pettigrew, Michael",21y 87d,23 (11-0-12 47.83%),17 (0.74),←,
3,"Salopek, Steven",20y 355d,37 (23-0-14 62.16%),17 (0.46),←,
39,"Surjan, Jacob",20y 300d,14 (9-0-5 64.29%),4 (0.29),←,
23,"Symes, Brad",21y 96d,7 (4-0-3 57.14%),,←,
6,"Thomson, Adam",19y 294d,8 (6-0-2 75.00%),3 (0.38),←,
28,"Thurstans, Toby",25y 301d,51 (34-1-16 67.65%),43 (0.84),←,
1,"Tredrea, Warren",27y 169d,187 (112-2-73 60.43%),422 (2.26),←,
2,"Wakelin, Darryl",31y 304d,236 (134-2-100 57.20%),12 (0.05),121 (81-1-39 67.36%),4 (0.03)
21,"Wilson, Michael",29y 202d,160 (86-4-70 55.00%),46 (0.29),←,
Totals,Totals,24y 244d,1854 (1096-21-737 59.12%),1427 (0.77),,
C,"Williams, Mark",47y 294d,178 (109-2-67 61.80%),,←,
