Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Andrews, Harris",9,7,6,15,1,,1.0,2.0,3.0,,,4.0,1.0,2.0,,5.0,11.0,2.0,1.0,5.0,,,96.0
43,"Barrett, Jake",5,3,6,11,,,,7.0,,2.0,,,1.0,,,2.0,11.0,,,,,,80.0
4,"Bastinac, Ryan",6,2,10,16,,,,,1.0,1.0,1.0,4.0,,1.0,,9.0,7.0,,,2.0,,1.0,73.0
9,"Beams, Dayne",19,2,14,33,2,1.0,,2.0,4.0,5.0,1.0,3.0,1.0,,,11.0,20.0,,1.0,1.0,,,89.0
7,"Bell, Tom",12,6,3,15,,1.0,,1.0,,5.0,,4.0,2.0,3.0,,7.0,9.0,1.0,1.0,,,,76.0
8,"Bewick, Rohan",5,3,10,15,,,,,1.0,,,1.0,,1.0,,4.0,12.0,,,1.0,,,85.0
33,"Close, Michael",5,1,3,8,2,,,3.0,,1.0,,2.0,3.0,2.0,,8.0,1.0,1.0,1.0,2.0,,1.0,77.0
26,"Cutler, Tom",13,3,7,20,,,,4.0,6.0,3.0,1.0,4.0,2.0,,,5.0,13.0,,,2.0,,,86.0
45,"Frost, Jack",2,1,4,6,,,,1.0,2.0,,,,1.0,,,4.0,3.0,,,6.0,,,82.0
27,"Gardiner, Darcy",5,4,9,14,,,,,3.0,1.0,,3.0,,1.0,,5.0,9.0,1.0,,3.0,1.0,,84.0
2,"Harwood, Ryan",2,2,5,7,,,,2.0,,,,2.0,,1.0,,1.0,6.0,,,2.0,,1.0,79.0
30,"Hipwood, Eric",7,5,1,8,2,2.0,,1.0,,1.0,,4.0,,2.0,,5.0,4.0,3.0,4.0,1.0,1.0,,84.0
35,"Lester, Ryan",14,3,6,20,1,,,3.0,3.0,5.0,4.0,3.0,1.0,2.0,,10.0,10.0,,1.0,1.0,,1.0,85.0
12,"Martin, Stefan",12,5,11,23,,,42.0,2.0,1.0,8.0,8.0,4.0,4.0,2.0,1.0,13.0,10.0,1.0,,3.0,,,90.0
32,"Mayes, Sam",10,4,11,21,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,15.0,,1.0,4.0,,,83.0
25,"McStay, Daniel",4,2,3,7,,,,1.0,1.0,1.0,,2.0,2.0,,,5.0,2.0,1.0,,1.0,,1.0,72.0
10,"Rich, Daniel",6,1,8,14,1,,,1.0,2.0,,1.0,3.0,1.0,,,7.0,6.0,1.0,,,,,70.0
18,"Robertson, Nick",6,3,9,15,,,,3.0,1.0,1.0,,5.0,,4.0,,7.0,8.0,1.0,,3.0,,1.0,87.0
5,"Robinson, Mitch",16,5,10,26,1,1.0,,2.0,1.0,3.0,5.0,4.0,1.0,1.0,,8.0,15.0,,,,,1.0,86.0
38,"Rockliff, Tom",13,5,15,28,,,1.0,11.0,1.0,5.0,11.0,2.0,,2.0,,12.0,15.0,,,2.0,,,76.0
28,"Taylor, Lewis",15,6,5,20,1,3.0,,2.0,1.0,7.0,1.0,2.0,2.0,,,7.0,13.0,,1.0,,,,84.0
15,"Zorko, Dayne",20,3,9,29,1,2.0,,4.0,2.0,5.0,6.0,7.0,3.0,2.0,,9.0,18.0,,,3.0,2.0,1.0,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,76,165,371,12,12.0,44.0,53.0,34.0,55.0,41.0,64.0,25.0,27.0,1.0,149.0,218.0,12.0,11.0,42.0,4.0,8.0,
Opposition,Opposition,239,127,152,391,17,9.0,24.0,50.0,39.0,53.0,30.0,60.0,27.0,25.0,5.0,141.0,249.0,11.0,14.0,44.0,5.0,14.0,
