St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8 ↑,"Acres, Blake",6,3,3,9,,,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,4.0,5.0,,,1.0,,,30.0
20,"Armitage, David",6,,14,20,,1.0,,8.0,1.0,3.0,6.0,3.0,2.0,2.0,,11.0,9.0,,,2.0,,,81.0
27,"Bruce, Josh",6,5,3,9,1,1.0,2.0,2.0,,3.0,1.0,1.0,,1.0,,2.0,8.0,,1.0,1.0,,,93.0
21 ↓,"Delaney, Luke",2,3,3,5,,,,2.0,,,,,,,,2.0,4.0,,,5.0,,,70.0
24,"Dempster, Sean",10,10,3,13,,,,1.0,2.0,1.0,,1.0,,1.0,,3.0,10.0,2.0,,3.0,,,100.0
7,"Dunstan, Luke",10,1,4,14,,2.0,,,1.0,4.0,3.0,3.0,2.0,2.0,,7.0,5.0,1.0,,2.0,,1.0,83.0
14,"Geary, Jarryn",10,3,7,17,,,,4.0,1.0,2.0,,1.0,,1.0,,5.0,13.0,1.0,,3.0,,1.0,88.0
19,"Gilbert, Sam",9,7,4,13,,,,2.0,3.0,1.0,,5.0,,3.0,,7.0,9.0,2.0,1.0,2.0,,,86.0
18,"Longer, Billy",3,2,5,8,,,35.0,6.0,,,3.0,2.0,1.0,1.0,,4.0,5.0,,,5.0,,,87.0
37,"Lonie, Jack",6,3,3,9,2,,,9.0,1.0,2.0,,1.0,,,,5.0,5.0,,1.0,2.0,,1.0,85.0
28,"Membrey, Tim",8,5,4,12,1,2.0,,3.0,,4.0,,,,,,7.0,4.0,2.0,3.0,,,,89.0
41,"Minchington, Darren",4,3,5,9,1,1.0,,7.0,,3.0,,1.0,,1.0,,6.0,3.0,1.0,1.0,,,,74.0
11,"Montagna, Leigh",21,5,7,28,1,1.0,,10.0,4.0,4.0,6.0,5.0,1.0,,3.0,12.0,15.0,,,1.0,2.0,1.0,82.0
16,"Newnes, Jack",11,4,7,18,,,2.0,9.0,1.0,6.0,2.0,2.0,2.0,,,7.0,12.0,,,2.0,1.0,3.0,91.0
22,"Ray, Farren",9,4,9,18,,,1.0,3.0,2.0,2.0,3.0,,1.0,,,7.0,11.0,,,1.0,,,78.0
12,"Riewoldt, Nick",14,10,3,17,4,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,,6.0,12.0,1.0,4.0,6.0,,,91.0
6,"Ross, Sebastian",8,1,6,14,1,,2.0,7.0,,3.0,3.0,,1.0,,,6.0,7.0,,,2.0,,1.0,75.0
5,"Savage, Shane",11,4,4,15,,,,4.0,3.0,3.0,,2.0,,1.0,,4.0,11.0,1.0,,1.0,,,77.0
39,"Shenton, Cameron",7,2,4,11,,,,2.0,3.0,3.0,,1.0,,,,2.0,10.0,,,,1.0,,81.0
3,"Steven, Jack",12,4,9,21,1,,,5.0,1.0,6.0,3.0,1.0,1.0,,,7.0,14.0,,,,2.0,,79.0
29,"Webster, Jimmy",9,6,5,14,,,,3.0,4.0,1.0,,,1.0,,,2.0,10.0,,,,3.0,,86.0
44,"Weller, Maverick",10,2,3,13,,,,5.0,,3.0,3.0,1.0,3.0,1.0,,9.0,5.0,,,,,1.0,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,87,115,307,12,13.0,47.0,99.0,29.0,58.0,35.0,32.0,17.0,15.0,3.0,125.0,187.0,11.0,11.0,39.0,9.0,9.0,
Opposition,Opposition,196,90,219,415,12,11.0,53.0,70.0,42.0,42.0,38.0,46.0,15.0,17.0,3.0,141.0,276.0,11.0,10.0,38.0,5.0,8.0,
