Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",29y 355d,214 (144-1-69 67.52%),87 (0.41),72 (54-1-17 75.69%),29 (0.40)
17,"Beams, Dayne",24y 92d,99 (71-2-26 72.73%),106 (1.07),←,
11,"Blair, Jarryd",24y 31d,88 (65-1-22 74.43%),67 (0.76),←,
32,"Cloke, Travis",27y 71d,204 (131-2-71 64.71%),360 (1.76),←,
2,"Dwyer, Sam",27y 259d,25 (14-0-11 56.00%),16 (0.64),←,
19,"Elliott, Jamie",21y 267d,43 (28-0-15 65.12%),53 (1.23),←,
45,"Frost, Jack",22y 79d,10 (6-0-4 60.00%),,←,
6,"Goldsack, Tyson",26y 358d,112 (74-0-38 66.07%),42 (0.38),←,
4,"Grundy, Brodie",20y 30d,15 (9-0-6 60.00%),3 (0.20),←,
23,"Keeffe, Lachlan",24y 31d,28 (20-0-8 71.43%),6 (0.21),←,
41,"Langdon, Tom",19y 340d,8 (5-0-3 62.50%),,←,
8,"Lumumba, Heritier",27y 181d,186 (124-2-60 67.20%),27 (0.15),←,
3,"Macaffer, Brent",26y 76d,60 (40-2-18 68.33%),29 (0.48),←,
5,"Maxwell, Nick",30y 346d,205 (131-2-72 64.39%),29 (0.14),←,
10,"Pendlebury, Scott",26y 128d,179 (119-2-58 67.04%),120 (0.67),←,
22,"Sidebottom, Steele",23y 133d,116 (83-2-31 72.41%),90 (0.78),←,
36,"Swan, Dane",30y 79d,227 (142-2-83 63.00%),188 (0.83),←,
34,"Toovey, Alan",27y 53d,121 (85-2-34 71.07%),9 (0.07),←,
18,"White, Jesse",26y 126d,78 (40-2-36 52.56%),83 (1.06),7 (5-0-2 71.43%),10 (1.43)
26,"Williams, Marley",20y 297d,24 (16-0-8 66.67%),3 (0.13),←,
15,"Witts, Jarrod",21y 244d,13 (9-0-4 69.23%),7 (0.54),←,
14,"Young, Clinton",28y 88d,125 (77-1-47 62.00%),62 (0.50),9 (6-0-3 66.67%),2 (0.22)
Totals,Totals,25y 117d,2180 (1433-23-724 65.73%),1387 (0.64),,
C,"Buckley, Nathan",41y 293d,56 (36-0-20 64.29%),,←,
