Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Charles, Sean",5,1,,5,2,,,1.0,,,,,1.0,,,,,,,,,,
23,"Dyson, Kevin",22,7,12,34,,,,2.0,,,,,5.0,2.0,,,,,,,,,
20,"Febey, Matthew",17,8,6,23,,,,2.0,,,,,4.0,2.0,,,,,,,,,
21,"Febey, Steven",12,5,7,19,,,1.0,1.0,,,,,,1.0,,,,,,,,,
38,"Heppell, Martin",3,1,,3,,,,1.0,,,,,,,,,,,,,,,
22,"Hilton, Jeff",6,1,3,9,1,,1.0,,,,,,1.0,,,,,,,,,,
34,"Irving, Dean",1,1,2,3,,,5.0,,,,,,,1.0,,,,,,,,,
7,"Kowal, Darren",6,1,2,8,,,,1.0,,,,,,,,,,,,,,,
37,"Lamprill, Andrew",8,1,3,11,,,,1.0,,,,,1.0,1.0,,,,,,,,,
16,"Lovell, Andy",19,7,8,27,,,,2.0,,,,,1.0,,2.0,,,,,,,,
3,"Lyon, Garry",17,12,5,22,3,1.0,3.0,1.0,,,,,,,,,,,,,,,
9,"Neitz, David",5,1,6,11,,,2.0,,,,,,2.0,,,,,,,,,,
25,"Norman, Luke",3,,4,7,,,,,,,,,1.0,1.0,,,,,,,,,
4,"Obst, Andrew",5,3,3,8,,,,2.0,,,,,,,,,,,,,,,
19,"Prymke, Paul",8,8,4,12,,,2.0,,,,,,,,,,,,,,,,
41,"Rohde, Peter",8,2,5,13,1,2.0,,,,,,,1.0,1.0,,,,,,,,,
10,"Seecamp, Marcus",11,2,3,14,,,,1.0,,,,,,2.0,,,,,,,,,
29,"Smith, Shaun",10,7,8,18,2,1.0,,,,,,,,1.0,,,,,,,,,
11,"Stynes, Jim",9,5,4,13,1,,16.0,,,,,,1.0,1.0,,,,,,,,,
2,"Tingay, Stephen",13,4,4,17,1,2.0,,2.0,,,,,1.0,2.0,,,,,,,,,
27,"Wight, Sean",10,4,1,11,,,1.0,3.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,81,90,288,11,8.0,31.0,20.0,,,,,20.0,16.0,2.0,,,,,,,,
Opposition,Opposition,185,67,92,277,13,12.0,20.0,33.0,,,,,16.0,20.0,4.0,,,,,,,,
