Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",21,8,12,33,,,,6.0,7.0,3.0,4.0,3.0,2.0,1.0,2.0,7.0,24.0,,,1.0,3.0,,100.0
9,"Carr, Matthew",10,4,4,14,3,1.0,,3.0,,4.0,1.0,2.0,,1.0,,3.0,10.0,,1.0,2.0,4.0,1.0,100.0
10,"Cook, Troy",13,4,13,26,,1.0,,3.0,2.0,1.0,10.0,2.0,7.0,,,16.0,10.0,1.0,,1.0,,1.0,85.0
33,"Farmer, Jeff",5,3,,5,4,,,1.0,,,,3.0,1.0,2.0,,1.0,3.0,,3.0,,,,98.0
14,"Grover, Antoni",5,4,2,7,,,,2.0,1.0,,1.0,,,,,1.0,6.0,,,1.0,1.0,,54.0
42,"Haddrill, Robert",5,5,5,10,,,,3.0,2.0,,,1.0,,,,2.0,8.0,1.0,,11.0,5.0,,100.0
4,"Hasleby, Paul",17,7,14,31,,,,3.0,3.0,3.0,4.0,1.0,,,1.0,11.0,21.0,1.0,,1.0,3.0,,94.0
43,"Hayden, Roger",6,,3,9,,,,1.0,1.0,1.0,,,,,,6.0,3.0,,,2.0,4.0,1.0,45.0
11,"Headland, Des",14,2,4,18,1,1.0,1.0,5.0,,7.0,,1.0,3.0,,,8.0,11.0,,,2.0,1.0,2.0,93.0
28,"Koops, Steven",2,1,,2,,,,,,1.0,,,1.0,,,1.0,3.0,,,2.0,,1.0,39.0
20,"Longmuir, Justin",5,3,1,6,3,1.0,1.0,2.0,,,,1.0,1.0,,,5.0,2.0,1.0,3.0,,,1.0,81.0
8,"McManus, Shaun",9,7,5,14,,2.0,,2.0,,7.0,,1.0,2.0,1.0,,7.0,8.0,2.0,1.0,,,1.0,100.0
18,"McPharlin, Luke",11,8,6,17,,,,3.0,4.0,,,5.0,,3.0,,8.0,8.0,4.0,,6.0,1.0,,94.0
34,"Medhurst, Paul",9,5,1,10,1,2.0,,,,1.0,,2.0,,1.0,,4.0,6.0,,1.0,1.0,,,86.0
23,"Parker, Shane",6,5,4,10,,1.0,,4.0,4.0,1.0,,2.0,,1.0,,2.0,8.0,,,5.0,2.0,,84.0
29,"Pavlich, Matthew",14,2,6,20,,1.0,,4.0,1.0,4.0,4.0,2.0,,,,9.0,11.0,2.0,,,1.0,1.0,100.0
12,"Polak, Graham",5,8,5,10,,,,1.0,2.0,,,,,,,4.0,6.0,4.0,,1.0,,,87.0
31,"Sandilands, Aaron",1,,4,5,,,6.0,,,,1.0,1.0,1.0,1.0,,2.0,3.0,,,3.0,,,30.0
3,"Schammer, Byron",6,,1,7,,,,,1.0,1.0,1.0,2.0,,1.0,,2.0,5.0,,,,,,56.0
2,"Simmonds, Troy",9,5,5,14,1,2.0,22.0,2.0,,3.0,3.0,3.0,1.0,2.0,,8.0,5.0,2.0,1.0,1.0,1.0,,85.0
19,"Walker, James",9,7,5,14,,,1.0,4.0,6.0,2.0,,2.0,,1.0,,4.0,11.0,,,1.0,,1.0,100.0
6,"Woods, Dion",5,3,6,11,,,,2.0,2.0,,1.0,2.0,,1.0,,4.0,7.0,,,3.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,91,106,293,13,13.0,31.0,51.0,36.0,39.0,30.0,36.0,19.0,16.0,3.0,115.0,179.0,18.0,10.0,44.0,26.0,10.0,
Opposition,Opposition,159,58,99,258,13,12.0,35.0,35.0,20.0,53.0,41.0,36.0,16.0,19.0,3.0,126.0,136.0,12.0,12.0,44.0,12.0,6.0,
