Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",24y 134d,92 (49-0-43 53.26%),40 (0.43),←,
29,"Beaumont, Simon",23y 209d,48 (27-0-21 56.25%),30 (0.63),←,
21,"Bradley, Craig",35y 260d,301 (182-2-117 60.80%),208 (0.69),←,
16,"Camporeale, Scott",23y 333d,94 (58-0-36 61.70%),82 (0.87),←,
36,"Hamill, Aaron",21y 324d,57 (26-0-31 45.61%),57 (1.00),←,
9,"Hickmott, Adrian",27y 102d,98 (62-0-36 63.27%),44 (0.45),48 (30-0-18 62.50%),20 (0.42)
33,"Hogg, Matthew",30y 201d,168 (89-3-76 53.87%),42 (0.25),109 (65-1-43 60.09%),38 (0.35)
27,"Hulme, Darren",22y,36 (13-0-23 36.11%),18 (0.50),←,
43,"Koutoufides, Anthony",26y 173d,142 (84-1-57 59.51%),100 (0.70),←,
12,"Lappin, Matthew",23y 143d,69 (35-1-33 51.45%),42 (0.61),14 (7-0-7 50.00%),16 (1.14)
17,"Lock, Damien",20y 282d,18 (5-0-13 27.78%),,←,
22,"Manton, Glenn",26y 39d,112 (65-0-47 58.04%),33 (0.29),91 (54-0-37 59.34%),29 (0.32)
3,"Massie, Kris",19y 41d,12 (8-0-4 66.67%),4 (0.33),←,
5,"McKay, Andrew",28y 361d,143 (87-1-55 61.19%),22 (0.15),←,
18,"Murphy, Justin",23y 77d,79 (44-0-35 55.70%),77 (0.97),67 (35-0-32 52.24%),68 (1.01)
15,"Nelson, Ben",22y 168d,18 (9-0-9 50.00%),2 (0.11),←,
19,"Pearce, Brad",27y 328d,76 (44-0-32 57.89%),151 (1.99),74 (44-0-30 59.46%),150 (2.03)
7,"Ratten, Brett",27y 364d,178 (103-0-75 57.87%),52 (0.29),←,
23,"Rice, Dean",31y 115d,189 (86-1-102 45.77%),79 (0.42),73 (41-0-32 56.16%),36 (0.49)
14,"Sexton, Michael",28y 127d,184 (109-1-74 59.51%),20 (0.11),←,
1,"Silvagni, Stephen",32y 40d,261 (164-1-96 63.03%),179 (0.69),←,
8,"Whitnall, Lance",19y 321d,55 (26-0-29 47.27%),93 (1.69),←,
Totals,Totals,25y 288d,2430 (1375-11-1044 56.58%),1375 (0.57),,
C,"Parkin, David",56y 301d,482 (283-2-197 58.92%),,319 (196-2-121 61.76%),
