Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
6,"Barnes, John",28y 342d,130 (75-2-53 58.46%),63 (0.48),118 (69-1-48 58.90%),51 (0.43)
30,"Biddiscombe, Craig",21y 230d,27 (17-1-9 64.81%),6 (0.22),←,
9,"Bizzell, Clint",21y 315d,8 (3-0-5 37.50%),1 (0.13),←,
8,"Burns, Ronnie",25y 57d,52 (30-1-21 58.65%),93 (1.79),←,
2,"Colbert, Leigh",22y 336d,90 (56-1-33 62.78%),42 (0.47),←,
33,"Corrigan, Paul",20y 283d,22 (12-0-10 54.55%),2 (0.09),←,
43,"Finocchiaro, Tim",18y 324d,5 (3-0-2 60.00%),,←,
7,"Graham, Ben",24y 188d,80 (52-0-28 65.00%),6 (0.08),←,
22,"Hargreaves, Tim",22y 344d,56 (25-1-30 45.54%),68 (1.21),14 (8-0-6 57.14%),11 (0.79)
13,"Kilpatrick, Glenn",25y 253d,68 (38-0-30 55.88%),8 (0.12),42 (24-0-18 57.14%),4 (0.10)
29,"Lowther, Daniel",21y 20d,8 (5-0-3 62.50%),2 (0.25),←,
18,"Lynch, Paul",24y 203d,47 (32-0-15 68.09%),34 (0.72),←,
21,"Mansfield, Michael",26y 274d,148 (88-1-59 59.80%),83 (0.56),←,
17,"McGrath, Tim",27y 214d,152 (96-1-55 63.49%),13 (0.09),145 (92-1-52 63.79%),13 (0.09)
31,"Mensch, David",25y 268d,82 (57-0-25 69.51%),82 (1.00),←,
34,"Rahilly, James",18y 328d,2 (2-0-0 100.00%),,←,
27,"Sanderson, Brenton",24y 71d,72 (41-1-30 57.64%),19 (0.26),62 (39-1-22 63.71%),14 (0.23)
12,"Sholl, Brad",25y 180d,76 (47-1-28 62.50%),21 (0.28),74 (47-1-26 64.19%),21 (0.28)
37,"Simpson, Sean",28y 23d,114 (67-1-46 59.21%),18 (0.16),107 (66-1-40 62.15%),17 (0.16)
4,"Snell, Jason",20y 286d,17 (10-0-7 58.82%),20 (1.18),←,
14,"Spinks, Brett",24y 183d,25 (15-0-10 60.00%),31 (1.24),4 (3-0-1 75.00%),17 (4.25)
26,"Stoneham, Barry",30y 89d,201 (117-2-82 58.71%),171 (0.85),←,
Totals,Totals,24y 53d,1482 (888-13-581 59.92%),783 (0.53),,
C,"Ayres, Gary",37y 223d,79 (49-1-29 62.66%),,←,
