Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
25,"Beinke, Bryan",25y 286d,23 (12-0-11 52.17%),26 (1.13),←,
26,"Bickley, Mark",31y 287d,213 (103-0-110 48.36%),67 (0.31),←,
44,"Bown, Stuart",22y 267d,3 (2-0-1 66.67%),1 (0.33),←,
24,"Burton, Brett",23y 14d,33 (12-0-21 36.36%),38 (1.15),←,
4,"Clarke, Matthew",27y 242d,146 (67-2-77 46.58%),21 (0.14),16 (5-0-11 31.25%),2 (0.13)
1,"Crowell, Andrew",23y 276d,20 (9-0-11 45.00%),10 (0.50),←,
9,"Edwards, Tyson",24y 285d,111 (54-0-57 48.65%),64 (0.58),←,
36,"Goodwin, Simon",24y 143d,80 (42-0-38 52.50%),36 (0.45),←,
34,"Hart, Ben",26y 313d,209 (102-1-106 49.04%),37 (0.18),←,
3,"Jarman, Darren",34y 110d,215 (121-0-94 56.28%),349 (1.62),106 (56-0-50 52.83%),227 (2.14)
28,"Johnson, Kane",23y 64d,70 (35-0-35 50.00%),20 (0.29),←,
40,"Ladhams, Chris",20y 209d,8 (4-0-4 50.00%),5 (0.63),←,
31,"Marsh, Ben",24y 313d,25 (14-0-11 56.00%),10 (0.40),←,
16,"McGregor, Ken",20y 109d,31 (12-0-19 38.71%),17 (0.55),←,
23,"McLeod, Andrew",24y 287d,131 (64-0-67 48.85%),135 (1.03),←,
32,"Ricciuto, Mark",25y 344d,179 (83-1-95 46.65%),120 (0.67),←,
15,"Richardson, Adam",26y 271d,2 (2-0-0 100.00%),1 (0.50),←,
10,"Robran, Matthew",30y 60d,130 (69-0-61 53.08%),114 (0.88),123 (65-0-58 52.85%),109 (0.89)
7,"Smart, Nigel",31y 362d,213 (102-1-110 48.12%),104 (0.49),←,
20,"Stenglein, Tyson",20y 306d,27 (13-0-14 48.15%),5 (0.19),←,
19,"Stevens, Mark",25y 205d,72 (40-0-32 55.56%),39 (0.54),51 (24-0-27 47.06%),19 (0.37)
30,"Vardy, Peter",25y 112d,84 (43-0-41 51.19%),140 (1.67),←,
Totals,Totals,25y 254d,2025 (1005-5-1015 49.63%),1359 (0.67),,
C,"Ayres, Gary",40y 232d,146 (78-1-67 53.77%),,30 (13-0-17 43.33%),
