Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Bears Games (W-D-L W%),Brisbane Bears Goals (Ave.)
10,"Ashcroft, Marcus",22y 183d,83 (18-1-64 22.29%),55 (0.66),←,
25,"Bews, Andrew",29y 251d,208 (111-1-96 53.61%),132 (0.63),1 (1-0-0 100.00%),
1,"Champion, Richard",25y 347d,57 (11-1-45 20.18%),25 (0.44),←,
16,"Clarke, Matthew",20y 190d,5 (1-0-4 20.00%),,←,
12,"Clarke, Troy",24y 292d,47 (9-1-37 20.21%),18 (0.38),←,
20,"Craven, Danny",26y 328d,39 (21-1-17 55.13%),12 (0.31),6 (3-0-3 50.00%),2 (0.33)
6,"Fletcher, Adrian",24y 168d,66 (30-0-36 45.45%),37 (0.56),21 (5-0-16 23.81%),17 (0.81)
29,"Francis, Fabian",20y 154d,11 (3-0-8 27.27%),8 (0.73),10 (2-0-8 20.00%),8 (0.80)
4,"Gastev, John",29y 228d,129 (39-1-89 30.62%),69 (0.53),99 (22-1-76 22.73%),38 (0.38)
32,"Hart, Shaun",22y 314d,49 (10-1-38 21.43%),13 (0.27),←,
41,"Kennedy, Matthew",24y 51d,58 (11-0-47 18.97%),13 (0.22),←,
18,"Lambert, Craig",25y 173d,124 (34-0-90 27.42%),53 (0.43),1 (1-0-0 100.00%),
17,"Leslie, Martin",31y 130d,83 (19-1-63 23.49%),8 (0.10),←,
2,"McAdam, Gilbert",26y 362d,54 (31-1-22 58.33%),48 (0.89),1 (1-0-0 100.00%),
7,"McIvor, Scott",27y 230d,146 (51-0-95 34.93%),62 (0.42),91 (25-0-66 27.47%),47 (0.52)
19,"McLean, Michael",29y 24d,140 (55-2-83 40.00%),37 (0.26),45 (8-0-37 17.78%),14 (0.31)
8,"Peos, Paul",26y 58d,64 (26-2-36 42.19%),42 (0.66),13 (2-0-11 15.38%),14 (1.08)
22,"Scott, Chris",17y 328d,1 (1-0-0 100.00%),1 (1.00),←,
38,"Scott, Dion",23y 360d,19 (5-0-14 26.32%),7 (0.37),13 (4-0-9 30.77%),7 (0.54)
3,"Voss, Michael",18y 263d,23 (7-0-16 30.43%),9 (0.39),←,
33,"White, Darryl",20y 288d,32 (7-1-24 23.44%),33 (1.03),←,
Totals,Totals,24y 277d,1438 (500-14-924 34.77%),682 (0.47),,
C,"Walls, Robert",43y 249d,264 (127-2-135 48.48%),,65 (12-1-52 19.23%),
