St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",22y 327d,34 (16-1-17 48.53%),18 (0.53),←,
10,"Baker, Steven",30y 352d,198 (104-4-90 53.54%),34 (0.17),←,
27,"Blake, Jason",30y 55d,191 (106-5-80 56.81%),34 (0.18),←,
8,"Clarke, Raphael",25y 227d,69 (44-1-24 64.49%),7 (0.10),←,
35,"Cripps, Jamie",19y 16d,2 (0-0-2 0.00%),3 (1.50),←,
26,"Dal Santo, Nick",27y 76d,199 (117-5-77 60.05%),107 (0.54),←,
24,"Dempster, Sean",27y 109d,102 (61-3-38 61.27%),15 (0.15),48 (26-3-19 57.29%),7 (0.15)
25,"Fisher, Sam",28y 303d,150 (94-4-52 64.00%),19 (0.13),←,
19,"Gilbert, Sam",24y 263d,93 (59-4-30 65.59%),15 (0.16),←,
18,"Goddard, Brendon",25y 354d,168 (105-3-60 63.39%),83 (0.49),←,
1,"Gram, Jason",27y 12d,125 (75-4-46 61.60%),64 (0.51),123 (74-4-45 61.79%),64 (0.52)
33,"Gwilt, James",24y 271d,73 (46-3-24 65.07%),19 (0.26),←,
4,"Jones, Clinton",27y 96d,80 (55-4-21 71.25%),22 (0.28),←,
23,"Koschitzke, Justin",28y 231d,165 (93-3-69 57.27%),203 (1.23),←,
5,"McEvoy, Ben",21y 302d,37 (27-2-8 75.68%),12 (0.32),←,
32,"McQualter, Andrew",24y 334d,88 (58-2-28 67.05%),37 (0.42),←,
44,"Milne, Stephen",31y 62d,219 (118-5-96 55.02%),449 (2.05),←,
11,"Montagna, Leigh",27y 188d,154 (96-4-54 63.64%),88 (0.57),←,
12,"Riewoldt, Nick",28y 204d,203 (111-5-87 55.91%),445 (2.19),←,
13,"Schneider, Adam",26y 362d,170 (109-3-58 65.00%),206 (1.21),72 (49-2-21 69.44%),107 (1.49)
2,"Siposs, Arryn",18y 165d,1 (0-0-1 0.00%),1 (1.00),←,
3,"Steven, Jack",21y 42d,13 (6-1-6 50.00%),16 (1.23),←,
Totals,Totals,25y 347d,2534 (1500-66-968 59.19%),1897 (0.75),,
C,"Lyon, Ross",44y 182d,104 (65-4-35 64.42%),,←,
