Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
11,"Bandy, Daniel",29y 234d,149 (47-1-101 31.88%),126 (0.85),44 (14-1-29 32.95%),46 (1.05)
40,"Birss, Shane",22y 121d,45 (14-2-29 33.33%),17 (0.38),←,
20,"Bowden, Patrick",23y 340d,49 (8-1-40 17.35%),55 (1.12),←,
17,"Cooney, Adam",19y 283d,34 (10-0-24 29.41%),28 (0.82),←,
4,"Cross, Daniel",22y 102d,39 (11-1-27 29.49%),2 (0.05),←,
10,"Eagleton, Nathan",26y 242d,165 (69-3-93 42.73%),137 (0.83),109 (43-1-65 39.91%),92 (0.84)
18,"Faulkner, Cameron",21y 49d,14 (5-0-9 35.71%),8 (0.57),←,
9,"Gilbee, Lindsay",24y 2d,66 (23-1-42 35.61%),40 (0.61),←,
16,"Griffen, Ryan",18y 348d,10 (3-0-7 30.00%),7 (0.70),←,
8,"Hahn, Mitch",24y 61d,84 (27-1-56 32.74%),45 (0.54),←,
25,"Hargrave, Ryan",23y 349d,66 (22-2-42 34.85%),18 (0.27),←,
6,"Johnson, Brad",28y 357d,247 (109-5-133 45.14%),309 (1.25),←,
36,"Lake, Brian",23y 133d,46 (11-0-35 23.91%),8 (0.17),←,
27,"Minson, Will",20y 90d,15 (6-0-9 40.00%),2 (0.13),←,
38,"Morris, Dale",22y 193d,10 (5-0-5 50.00%),,←,
33,"Murphy, Brad",20y 256d,6 (2-0-4 33.33%),6 (1.00),←,
2,"Murphy, Robert",23y 31d,94 (31-2-61 34.04%),51 (0.54),←,
1,"Ray, Farren",19y 109d,15 (4-0-11 26.67%),6 (0.40),←,
30,"Robbins, Matthew",28y 63d,106 (40-2-64 38.68%),59 (0.56),99 (36-2-61 37.37%),59 (0.60)
31,"Street, Peter",25y 34d,38 (12-1-25 32.89%),8 (0.21),21 (5-0-16 23.81%),5 (0.24)
7,"West, Scott",30y 238d,269 (121-4-144 45.72%),95 (0.35),←,
37,"Wight, Cameron",20y 96d,4 (1-0-3 25.00%),,←,
Totals,Totals,23y 219d,1571 (581-26-964 36.98%),1027 (0.65),,
C,"Eade, Rodney",47y 97d,167 (87-2-78 52.69%),,15 (6-0-9 40.00%),
