Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
29,"Bramble, Lachlan",26y 358d,59 (25-2-32 44.07%),5 (0.08),29 (16-0-13 55.17%),3 (0.10)
36,"Cleary, Luke",23y 38d,9 (7-0-2 77.78%),,←,
31,"Dale, Bailey",28y 264d,160 (87-0-73 54.38%),85 (0.53),←,
10,"Darcy, Sam",21y 267d,33 (17-0-16 51.52%),55 (1.67),←,
42,"Davidson, Sam",23y 120d,5 (2-0-3 40.00%),2 (0.40),←,
26,"Dolan, Josh",18y 152d,5 (2-0-3 40.00%),1 (0.20),←,
44,"English, Tim",27y 245d,136 (74-0-62 54.41%),77 (0.57),←,
27,"Freijah, Joel",19y 149d,18 (11-0-7 61.11%),4 (0.22),←,
22,"Harmes, James",29y 189d,166 (88-0-78 53.01%),88 (0.53),14 (6-0-8 42.86%),10 (0.71)
6,"Hynes, Cooper",19y 43d,1 (0-0-1 0.00%),,←,
39,"Johannisen, Jason",32y 155d,197 (102-0-95 51.78%),75 (0.38),←,
19,"Jones, Liam",34y 47d,203 (80-0-123 39.41%),84 (0.41),108 (50-0-58 46.30%),68 (0.63)
8,"Kennedy, Matthew",28y 6d,123 (58-3-62 48.37%),60 (0.49),5 (2-0-3 40.00%),3 (0.60)
24,"Khamis, Buku",25y 19d,31 (17-0-14 54.84%),7 (0.23),←,
21,"Liberatore, Tom",32y 331d,239 (118-0-121 49.37%),87 (0.36),←,
7,"Lobb, Rory",32y 62d,181 (99-2-80 55.25%),172 (0.95),41 (23-0-18 56.10%),29 (0.71)
30,"McNeil, Lachlan",24y 62d,59 (37-0-22 62.71%),31 (0.53),←,
33,"Naughton, Aaron",25y 133d,148 (81-0-67 54.73%),234 (1.58),←,
18,"ODonnell, James",22y 224d,30 (15-0-15 50.00%),6 (0.20),←,
20,"Richards, Ed",25y 283d,130 (68-0-62 52.31%),37 (0.28),←,
9,"Sanders, Ryley",20y 81d,19 (10-0-9 52.63%),6 (0.32),←,
14,"West, Rhylee",24y 274d,63 (36-0-27 57.14%),50 (0.79),←,
34,"Williams, Bailey",27y 184d,156 (84-0-72 53.85%),39 (0.25),←,
Totals,Totals,25y 287d,2171 (1118-7-1046 51.50%),1205 (0.56),,
C,"Beveridge, Luke",54y 232d,235 (132-0-103 56.17%),,←,
