Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",25y 17d,74 (42-0-32 56.76%),36 (0.49),←,
10,"Boak, Travis",32y 35d,279 (138-1-140 49.64%),178 (0.64),←,
3,"Burton, Ryan",23y 218d,69 (39-1-29 57.25%),9 (0.13),22 (14-0-8 63.64%),4 (0.18)
18,"Butters, Zak",19y 363d,34 (21-0-13 61.76%),23 (0.68),←,
33,"Byrne-Jones, Darcy",24y 351d,101 (57-0-44 56.44%),6 (0.06),←,
17,"Clurey, Tom",26y 166d,96 (58-0-38 60.42%),,←,
22,"Dixon, Charlie",29y 348d,149 (69-1-79 46.64%),241 (1.62),84 (50-0-34 59.52%),147 (1.75)
21,"Duursma, Xavier",20y 60d,31 (20-0-11 64.52%),15 (0.48),←,
24,"Farrell, Kane",21y 172d,22 (11-0-11 50.00%),23 (1.05),←,
9,"Gray, Robbie",32y 159d,233 (117-0-116 50.21%),332 (1.42),←,
8,"Hartlett, Hamish",30y 22d,179 (89-1-89 50.00%),75 (0.42),←,
5,"Houston, Dan",23y 116d,73 (44-0-29 60.27%),11 (0.15),←,
1,"Jonas, Tom",29y 240d,154 (83-1-70 54.22%),1 (0.01),←,
29,"Lycett, Scott",27y 345d,104 (66-0-38 63.46%),52 (0.50),29 (18-0-11 62.07%),7 (0.24)
4,"Marshall, Todd",21y 333d,30 (23-0-7 76.67%),31 (1.03),←,
12,"McKenzie, Trent",28y 155d,121 (41-0-80 33.88%),22 (0.18),15 (12-0-3 80.00%),
6,"Motlop, Steven",29y 177d,180 (116-2-62 65.00%),200 (1.11),45 (26-0-19 57.78%),25 (0.56)
2,"Powell-Pepper, Sam",22y 241d,72 (45-0-27 62.50%),36 (0.50),←,
11,"Rockliff, Tom",30y 196d,202 (76-0-126 37.62%),98 (0.49),48 (30-0-18 62.50%),11 (0.23)
20,"Rozee, Connor",20y 227d,34 (21-0-13 61.76%),35 (1.03),←,
50,"Sutcliffe, Cam",28y 105d,113 (65-1-47 57.96%),23 (0.20),9 (6-0-3 66.67%),5 (0.56)
16,"Wines, Ollie",25y 334d,154 (87-0-67 56.49%),70 (0.45),←,
Totals,Totals,26y 50d,2504 (1328-8-1168 53.04%),1517 (0.61),,
C,"Hinkley, Ken",53y 341d,174 (100-0-74 57.47%),,←,
