North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",25y 99d,51 (27-0-24 52.94%),17 (0.33),41 (20-0-21 48.78%),13 (0.32)
18,"Atley, Shaun",26y 241d,184 (93-0-91 50.54%),43 (0.23),←,
50,"Brown, Ben",26y 173d,107 (56-0-51 52.34%),236 (2.21),←,
10,"Cunnington, Ben",27y 316d,195 (100-0-95 51.28%),81 (0.42),←,
14,"Dumont, Trent",23y 316d,68 (25-0-43 36.76%),22 (0.32),←,
24,"Durdin, Sam",22y 340d,10 (3-0-7 30.00%),1 (0.10),←,
6,"Garner, Taylor",25y 124d,36 (17-0-19 47.22%),25 (0.69),←,
22,"Goldstein, Todd",30y 315d,220 (111-1-108 50.68%),117 (0.53),←,
4,"Higgins, Shaun",31y 69d,210 (99-1-110 47.38%),214 (1.02),81 (41-0-40 50.62%),86 (1.06)
20,"Larkey, Nick",20y 340d,5 (1-0-4 20.00%),4 (0.80),←,
34,"Macmillan, Jamie",27y 231d,147 (75-0-72 51.02%),45 (0.31),←,
17,"Pittard, Jasper",28y 41d,134 (68-0-66 50.75%),12 (0.09),8 (2-0-6 25.00%),1 (0.13)
13,"Polec, Jared",26y 212d,114 (61-0-53 53.51%),61 (0.54),8 (2-0-6 25.00%),6 (0.75)
12,"Simpkin, Jy",21y 68d,42 (17-0-25 40.48%),23 (0.55),←,
25,"Tarrant, Robbie",30y 17d,134 (64-0-70 47.76%),43 (0.32),←,
31,"Taylor, Curtis",19y 36d,1 (0-0-1 0.00%),,←,
26,"Thomas, Tarryn",19y 48d,6 (2-0-4 33.33%),3 (0.50),←,
28,"Turner, Kayne",23y 132d,66 (33-0-33 50.00%),45 (0.68),←,
32,"Wood, Mason",25y 241d,45 (22-0-23 48.89%),55 (1.22),←,
19,"Wright, Sam",28y 301d,136 (76-0-60 55.88%),58 (0.43),←,
7,"Ziebell, Jack",28y 73d,196 (94-0-102 47.96%),148 (0.76),←,
44,"Zurhaar, Cameron",20y 355d,14 (5-0-9 35.71%),13 (0.93),←,
Totals,Totals,25y 169d,2121 (1049-2-1070 49.46%),1266 (0.60),,
C,"Scott, Brad",43y 9d,209 (105-0-104 50.24%),,←,
