Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",29y 13d,146 (88-1-57 60.62%),77 (0.53),43 (21-1-21 50.00%),17 (0.40)
26,"Bickley, Mark",25y 296d,83 (40-0-43 48.19%),22 (0.27),←,
21,"Brown, David",25y 240d,61 (29-1-31 48.36%),51 (0.84),←,
19,"Chalmers, Brett",22y 34d,21 (8-1-12 40.48%),1 (0.05),←,
14,"Connell, Matthew",22y 297d,12 (6-0-6 50.00%),3 (0.25),9 (4-0-5 44.44%),3 (0.33)
34,"Hart, Ben",20y 322d,72 (35-1-36 49.31%),12 (0.17),←,
35,"Jameson, Rod",24y 331d,81 (42-1-38 52.47%),78 (0.96),←,
2,"Jarman, Andrew",29y 133d,81 (40-1-40 50.00%),51 (0.63),←,
31,"Kluzek, Matthew",22y 54d,15 (5-0-10 33.33%),11 (0.73),←,
13,"Lee, Scott",31y 356d,82 (42-1-39 51.83%),17 (0.21),←,
8,"McCartney, Jason",21y 74d,47 (24-0-23 51.06%),34 (0.72),9 (4-0-5 44.44%),6 (0.67)
10,"McDermott, Chris",31y 204d,95 (47-1-47 50.00%),24 (0.25),←,
23,"McLeod, Andrew",18y 296d,2 (2-0-0 100.00%),2 (1.00),←,
6,"Modra, Tony",26y 87d,58 (28-1-29 49.14%),241 (4.16),←,
16,"Pesch, Nick",20y 336d,9 (4-0-5 44.44%),2 (0.22),←,
15,"Pittman, David",26y 93d,46 (20-1-25 44.57%),3 (0.07),←,
32,"Ricciuto, Mark",19y 353d,49 (22-1-26 45.92%),30 (0.61),←,
7,"Smart, Nigel",26y 6d,85 (41-1-43 48.82%),45 (0.53),←,
4,"Tasker, Sean",26y 343d,35 (15-0-20 42.86%),10 (0.29),←,
12,"Tregenza, Simon",24y 79d,73 (36-1-36 50.00%),12 (0.16),←,
44,"Wellman, Sean",20y 249d,25 (9-1-15 38.00%),8 (0.32),←,
Totals,Totals,24y 235d,1178 (583-14-581 49.49%),734 (0.62),,
C,"Shaw, Robert",40y 141d,95 (32-0-63 33.68%),,9 (4-0-5 44.44%),
