Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",8,2.0,,8,3.0,,8.0,1.0,,,,,,,,,,,,,,,
16,"Barnard, Paul",6,1.0,1.0,7,,,,,,,,,1.0,,,,,,,,,,
20,"Berbakov, Peter",9,1.0,3.0,12,,,2.0,2.0,,,,,4.0,,,,,,,,,,
32,"Blumfield, Justin",5,1.0,3.0,8,1.0,,1.0,4.0,,,,,2.0,,,,,,,,,,
14,"Calthorpe, David",9,2.0,5.0,14,,,,,,,,,,1.0,,,,,,,,,
9,"Cockatoo-Collins, Che",7,3.0,6.0,13,1.0,1.0,,,,,,,,1.0,,,,,,,,,
7,"Daniher, Chris",6,2.0,3.0,9,,,,2.0,,,,,,,,,,,,,,,
38,"Denham, Sean",9,2.0,5.0,14,,,,2.0,,,,,1.0,1.0,,,,,,,,,
31,"Fletcher, Dustin",9,3.0,4.0,13,,,2.0,4.0,,,,,2.0,1.0,,,,,,,,,
30,"Fraser, Mark",3,2.0,4.0,7,,,,1.0,,,,,,,,,,,,,,,
5,"Hird, James",9,4.0,6.0,15,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
13,"Long, Michael",11,8.0,7.0,18,2.0,2.0,,,,,,,2.0,1.0,2.0,,,,,,,,
25,"Lucas, Scott",10,5.0,1.0,11,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,
2,"Mercuri, Mark",18,7.0,4.0,22,3.0,3.0,,,,,,,3.0,1.0,,,,,,,,,
24,"Misiti, Joe",20,10.0,7.0,27,,,,1.0,,,,,1.0,,1.0,,,,,,,,
3,"OConnor, Ryan",3,1.0,2.0,5,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,
10,"ODonnell, Gary",10,3.0,5.0,15,1.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
15,"Prior, Michael",8,4.0,4.0,12,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
12,"Symons, Michael",8,4.0,5.0,13,,,,,,,,,2.0,,,,,,,,,,
21,"Wallis, Dean",3,,,3,,,,,,,,,,,,,,,,,,,
6,"Wellman, Sean",9,6.0,4.0,13,,,,,,,,,4.0,1.0,,,,,,,,,
Totals,Totals,180,71.0,79.0,259,14.0,9.0,18.0,23.0,,,,,27.0,12.0,3.0,,,,,,,,
Opposition,Opposition,164,58.0,111.0,275,8.0,12.0,34.0,22.0,,,,,12.0,27.0,3.0,,,,,,,,
