Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Fletcher, Dustin",16,6,3,19,,,,,6.0,,,2.0,,,,2.0,16.0,,,5.0,,,100.0
19,"Hille, David",11,5,9,20,,1.0,14.0,2.0,3.0,4.0,4.0,1.0,,,,10.0,9.0,2.0,,3.0,,,77.0
7,"Jetta, Leroy",4,,6,10,3,,,2.0,,2.0,1.0,,2.0,,,6.0,3.0,,,1.0,1.0,1.0,71.0
27,"Laycock, Jason",7,5,1,8,1,2.0,7.0,,,,1.0,1.0,,1.0,,5.0,3.0,2.0,3.0,1.0,,,59.0
18,"Lloyd, Matthew",10,9,7,17,4,,,,,4.0,2.0,2.0,,,,8.0,8.0,4.0,2.0,1.0,,,90.0
36,"Lonergan, Sam",10,5,7,17,2,1.0,,2.0,,5.0,6.0,3.0,1.0,1.0,,10.0,8.0,1.0,3.0,1.0,1.0,1.0,71.0
42,"Lovett-Murray, Nathan",12,8,12,24,,,1.0,2.0,2.0,1.0,,2.0,,2.0,,6.0,17.0,,,2.0,,1.0,91.0
13,"Lovett, Andrew",9,6,9,18,,,,6.0,,3.0,,2.0,2.0,1.0,,7.0,12.0,1.0,,,2.0,1.0,79.0
25,"Lucas, Scott",10,5,1,11,5,1.0,,6.0,,3.0,,1.0,2.0,1.0,,6.0,6.0,1.0,2.0,1.0,,2.0,89.0
33,"McPhee, Adam",7,7,7,14,,,,1.0,,4.0,,2.0,,2.0,,5.0,9.0,1.0,1.0,2.0,,1.0,82.0
10,"McVeigh, Mark",22,4,7,29,2,1.0,,2.0,,10.0,2.0,6.0,1.0,2.0,2.0,9.0,20.0,,1.0,2.0,,1.0,80.0
6,"Monfries, Angus",11,7,10,21,1,,,2.0,,4.0,1.0,1.0,4.0,,,12.0,11.0,1.0,1.0,2.0,,1.0,88.0
17,"Nash, Jay",13,5,8,21,1,,,1.0,4.0,3.0,1.0,,,,,3.0,18.0,,,1.0,,1.0,88.0
1,"Neagle, Jay",2,2,3,5,1,,,1.0,,2.0,,2.0,,2.0,,2.0,3.0,,,2.0,,,74.0
11,"Peverill, Damien",8,2,16,24,,,,2.0,4.0,,,3.0,,,,7.0,14.0,,,4.0,,,95.0
9,"Ramanauskas, Adam",4,3,6,10,,,,,,2.0,,2.0,,1.0,,2.0,8.0,,,1.0,,,70.0
37,"Reimers, Kyle",10,2,3,13,,,,1.0,1.0,6.0,,1.0,,1.0,,3.0,10.0,,,1.0,,1.0,80.0
30,"Ryder, Paddy",5,4,4,9,,,,2.0,3.0,,,2.0,1.0,2.0,,6.0,4.0,1.0,,7.0,,,100.0
20,"Slattery, Henry",6,5,9,15,,,,8.0,,1.0,1.0,1.0,,1.0,,3.0,11.0,,,2.0,,,80.0
5,"Stanton, Brent",22,12,10,32,3,,,9.0,7.0,6.0,2.0,6.0,1.0,1.0,3.0,8.0,24.0,1.0,2.0,2.0,3.0,1.0,79.0
4,"Watson, Jobe",10,2,14,24,1,,,5.0,2.0,1.0,7.0,2.0,1.0,,,13.0,11.0,,,1.0,2.0,,75.0
12,"Welsh, Andrew",18,4,15,33,,,1.0,3.0,1.0,7.0,12.0,3.0,2.0,1.0,1.0,18.0,15.0,,,1.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,108,167,394,24,11.0,23.0,57.0,33.0,68.0,40.0,45.0,17.0,19.0,6.0,151.0,240.0,15.0,15.0,43.0,9.0,12.0,
Opposition,Opposition,165,72,124,289,18,10.0,36.0,66.0,38.0,55.0,36.0,50.0,19.0,17.0,,131.0,157.0,12.0,18.0,40.0,12.0,13.0,
