Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
33,"Barlow, Kris",29y 298d,82 (42-0-40 51.22%),71 (0.87),←,
30,"Brown, Campbell",19y 254d,19 (9-0-10 47.37%),15 (0.79),←,
39,"Campbell, Robert",20y 341d,10 (6-0-4 60.00%),,←,
25,"Clarke, Tim",21y 37d,24 (13-0-11 54.17%),6 (0.25),←,
35,"Cox, Adrian",22y 243d,36 (18-0-18 50.00%),21 (0.58),←,
9,"Crawford, Shane",28y 242d,207 (104-2-101 50.72%),166 (0.80),←,
19,"Dixon, Ben",25y 329d,121 (65-1-55 54.13%),173 (1.43),←,
1,"Everitt, Peter",29y 6d,185 (74-2-109 40.54%),310 (1.68),5 (1-0-4 20.00%),10 (2.00)
34,"Graham, Mark",30y 57d,193 (90-2-101 47.15%),57 (0.30),←,
3,"Hay, Jonathan",23y 269d,109 (53-1-55 49.08%),11 (0.10),←,
15,"Hodge, Luke",18y 328d,19 (10-0-9 52.63%),11 (0.58),←,
2,"Holland, Nick",28y 284d,152 (71-2-79 47.37%),220 (1.45),←,
8,"Johnson, Brett",21y 193d,32 (17-0-15 53.13%),7 (0.22),←,
18,"Ladson, Rick",19y 80d,2 (1-0-1 50.00%),1 (0.50),←,
37,"Lekkas, Angelo",26y 314d,135 (61-1-73 45.56%),71 (0.53),←,
28,"Mitchell, Sam",20y 209d,16 (8-0-8 50.00%),2 (0.13),←,
40,"Osborne, Michael",20y 284d,8 (2-0-6 25.00%),2 (0.25),←,
20,"Rawlings, Jade",25y 212d,101 (50-0-51 49.50%),39 (0.39),←,
11,"Smith, Joel",26y 6d,128 (65-1-62 51.17%),73 (0.57),70 (36-1-33 52.14%),22 (0.31)
4,"Tallis, Rayden",27y 334d,145 (69-0-76 47.59%),24 (0.17),←,
23,"Thompson, Nathan",25y 84d,88 (47-1-40 53.98%),127 (1.44),←,
21,"Vandenberg, Richard",26y 115d,68 (32-1-35 47.79%),27 (0.40),←,
Totals,Totals,24y 189d,1880 (907-14-959 48.24%),1434 (0.76),,
C,"Schwab, Peter",42y 229d,77 (41-0-36 53.25%),,←,
