Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",26y 158d,178 (98-0-80 55.06%),166 (0.93),←,
12,"Cordy, Zaine",25y 186d,110 (59-0-51 53.64%),12 (0.11),←,
31,"Dale, Bailey",25y 283d,92 (50-0-42 54.35%),71 (0.77),←,
35,"Daniel, Caleb",25y 298d,141 (77-0-64 54.61%),37 (0.26),←,
5,"Dunkley, Josh",25y 112d,100 (56-0-44 56.00%),50 (0.50),←,
15,"Duryea, Taylor",31y 7d,166 (113-1-52 68.37%),24 (0.14),48 (31-0-17 64.58%),3 (0.06)
43,"Gardner, Ryan",24y 334d,28 (17-0-11 60.71%),2 (0.07),←,
21,"Liberatore, Tom",29y 350d,180 (86-0-94 47.78%),66 (0.37),←,
11,"Macrae, Jack",27y 271d,192 (102-0-90 53.13%),45 (0.23),←,
8,"Martin, Stefan",35y 165d,201 (66-1-134 33.08%),47 (0.23),11 (8-0-3 72.73%),1 (0.09)
27,"McComb, Robbie",26y 133d,2 (1-0-1 50.00%),2 (1.00),←,
30,"McNeil, Lachlan",21y 81d,17 (12-0-5 70.59%),10 (0.59),←,
33,"Naughton, Aaron",22y 152d,85 (48-0-37 56.47%),111 (1.31),←,
22,"OBrien, Tim",28y 34d,101 (53-3-45 53.96%),73 (0.72),4 (2-0-2 50.00%),
20,"Richards, Ed",22y 302d,70 (35-0-35 50.00%),24 (0.34),←,
13,"Schache, Josh",24y 253d,68 (22-0-46 32.35%),75 (1.10),41 (19-0-22 46.34%),50 (1.22)
6,"Smith, Bailey",21y 145d,73 (43-0-30 58.90%),35 (0.48),←,
37,"Smith, Roarke",25y 232d,41 (21-0-20 51.22%),10 (0.24),←,
1,"Treloar, Adam",29y 53d,197 (85-1-111 43.40%),116 (0.59),24 (15-0-9 62.50%),19 (0.79)
23,"Vandermeer, Laitham",23y 87d,28 (16-0-12 57.14%),18 (0.64),←,
3,"Wallis, Mitch",29y 189d,161 (77-0-84 47.83%),109 (0.68),←,
19,"Weightman, Cody",21y 106d,26 (15-0-11 57.69%),41 (1.58),←,
34,"Williams, Bailey",24y 203d,88 (47-0-41 53.41%),11 (0.13),←,
Totals,Totals,26y 5d,2345 (1199-6-1140 51.13%),1155 (0.49),,
C,"Beveridge, Luke",51y 251d,167 (95-0-72 56.89%),,←,
