West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",,1,2,2,,,,,,,,,,,,1.0,2.0,,,2.0,,,
10,"Braun, Michael",12,2,3,15,,,,3.0,1.0,3.0,3.0,1.0,1.0,,,8.0,8.0,,,2.0,,,
9,"Cousins, Ben",20,8,12,32,,,,3.0,4.0,5.0,8.0,5.0,1.0,,3.0,11.0,22.0,,,1.0,1.0,,
35,"Crabb, Jaxon",7,3,3,10,,,,2.0,1.0,1.0,,1.0,,,,2.0,8.0,1.0,,,,,
14,"Cummings, Scott",9,6,,9,6,1.0,,,,1.0,,,,1.0,2.0,6.0,4.0,2.0,6.0,,,,
29,"Donnelly, Andrew",8,4,10,18,1,,1.0,1.0,4.0,2.0,,,5.0,1.0,,10.0,9.0,1.0,2.0,1.0,,,
23,"Fewster, Brendon",2,1,,2,,,4.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,
19,"Gardiner, Michael",4,3,3,7,,,17.0,,,1.0,,,,,,1.0,6.0,,,,,,
7,"Gehrig, Fraser",8,7,7,15,2,1.0,,2.0,,3.0,,3.0,1.0,1.0,,9.0,8.0,1.0,2.0,1.0,1.0,,
27,"Jakovich, Glen",19,4,9,28,1,,7.0,1.0,4.0,3.0,5.0,,1.0,,,12.0,16.0,,,,2.0,,
2,"Kemp, Dean",15,5,5,20,,,,4.0,1.0,10.0,3.0,3.0,1.0,,,7.0,12.0,,,1.0,6.0,,
33,"Matera, Phillip",8,4,3,11,3,1.0,,2.0,,2.0,,2.0,1.0,4.0,,5.0,5.0,,2.0,2.0,,,
11,"McIntosh, Ashley",10,6,3,13,,,,4.0,6.0,,,1.0,1.0,1.0,,5.0,7.0,1.0,,,1.0,,
17,"McKenna, Guy",7,4,4,11,,,,2.0,3.0,,,,,,,7.0,3.0,1.0,,2.0,,,
8,"Metropolis, Daniel",11,6,2,13,1,1.0,,1.0,,5.0,2.0,,2.0,1.0,,3.0,10.0,,1.0,3.0,1.0,,
5,"Morrison, Chad",5,1,5,10,,,,,5.0,,,3.0,1.0,,,6.0,4.0,,,,2.0,,
36,"Read, Phillip",12,3,4,16,,1.0,,1.0,4.0,2.0,3.0,2.0,1.0,2.0,,5.0,11.0,1.0,,2.0,1.0,,
42,"Rintoul, Chad",7,,1,8,,,,1.0,1.0,3.0,2.0,2.0,,1.0,,4.0,5.0,,,,1.0,,
12,"White, Mitchell",11,8,3,14,2,,,3.0,,6.0,,2.0,1.0,1.0,,4.0,11.0,1.0,1.0,,,,
37,"Williams, Andrew",4,3,,4,,,,1.0,,2.0,,1.0,,,,,4.0,,,,,,
44,"Wirrpanda, David",17,6,1,18,,,,1.0,4.0,5.0,2.0,5.0,1.0,2.0,,9.0,10.0,3.0,,4.0,2.0,,
13,"Wooden, Josh",1,1,1,2,,,,,,,,,,,,,2.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,86,81,278,16,8.0,29.0,33.0,38.0,54.0,28.0,31.0,19.0,15.0,5.0,116.0,168.0,12.0,14.0,21.0,18.0,,
Opposition,Opposition,198,92,95,293,16,10.0,27.0,29.0,32.0,53.0,39.0,26.0,15.0,19.0,1.0,119.0,182.0,20.0,20.0,29.0,19.0,,
