Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Borlase, James",10,9,8,18,,,,4.0,1.0,,1.0,,1.0,,,7,11,1.0,,8.0,,,98.0
5,"Crouch, Matt",13,4,18,31,1.0,,,7.0,1.0,3.0,4.0,3.0,2.0,1.0,,11,21,,,,,,71.0
12,"Dawson, Jordan",14,3,9,23,1.0,1.0,,8.0,,5.0,6.0,7.0,2.0,4.0,3.0,7,16,,1.0,2.0,,1.0,88.0
32,"Fogarty, Darcy",10,10,9,19,3.0,2.0,,8.0,,3.0,,6.0,,3.0,1.0,12,9,5.0,3.0,3.0,,1.0,89.0
20,"Hinge, Mitch",21,7,10,31,,,,4.0,6.0,3.0,3.0,4.0,4.0,,,15,18,1.0,,4.0,,,86.0
1 ↓,"Jones, Chayce",7,1,6,13,,1.0,,,2.0,,2.0,1.0,1.0,,,5,7,,,,,,44.0
48,"Keane, Mark",11,6,4,15,,,,,4.0,2.0,,4.0,1.0,1.0,,5,8,1.0,,2.0,1.0,,98.0
2,"Keays, Ben",9,4,8,17,1.0,1.0,,3.0,,6.0,1.0,,1.0,,,8,10,,,1.0,,,84.0
29,"Laird, Rory",14,1,10,24,,,,10.0,1.0,5.0,7.0,4.0,3.0,2.0,2.0,13,11,,,,,,81.0
23,"McAdam, Shane",4,3,4,8,3.0,,,7.0,,2.0,,2.0,,1.0,,4,4,1.0,2.0,3.0,,,87.0
16,"Michalanney, Max",12,4,7,19,,,,1.0,1.0,3.0,,,,,,3,16,,,3.0,,,89.0
30,"Milera, Wayne",13,2,6,19,,,,1.0,4.0,3.0,1.0,3.0,,,,4,13,,,,,,78.0
4,"Murphy, Lachlan",12,5,5,17,1.0,1.0,,6.0,1.0,3.0,3.0,2.0,2.0,1.0,,9,11,,,1.0,4.0,,86.0
27,"Nankervis, Luke",6,2,3,9,,,,7.0,2.0,2.0,,,,,,4,5,,,1.0,,,72.0
43,"OBrien, Reilly",3,2,3,6,,,41.0,3.0,1.0,,2.0,,1.0,,,5,2,1.0,,4.0,,,90.0
8,"Rachele, Josh",5,4,2,7,,,,2.0,,1.0,,3.0,,1.0,,2,6,1.0,1.0,1.0,,1.0,78.0
26,"Schoenberg, Harry",9,3,5,14,,,,3.0,,3.0,3.0,2.0,1.0,1.0,,7,7,,,3.0,,1.0,68.0
9 ↑,"Sloane, Rory",6,3,6,12,,,,4.0,2.0,1.0,5.0,,2.0,,,7,5,1.0,,1.0,,,25.0
33,"Smith, Brodie",21,8,5,26,,1.0,,1.0,4.0,5.0,,5.0,,1.0,,6,18,2.0,1.0,1.0,,,86.0
14,"Soligo, Jake",10,6,6,16,1.0,,,6.0,2.0,,5.0,1.0,,,,10,8,1.0,2.0,1.0,,1.0,71.0
7,"Thilthorpe, Riley",11,5,4,15,,3.0,3.0,4.0,,4.0,1.0,2.0,,1.0,,7,9,2.0,2.0,5.0,,1.0,67.0
13,"Walker, Taylor",9,6,4,13,2.0,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,,,5,8,1.0,1.0,1.0,,2.0,80.0
24,"Worrell, Josh",6,3,3,9,,,,,4.0,,1.0,,,,,2,4,,,6.0,,,82.0
Totals,Totals,236,101,145,381,13.0,11.0,45.0,90.0,36.0,57.0,46.0,52.0,22.0,17.0,6.0,158,227,18.0,13.0,51.0,5.0,8.0,
Opposition,Opposition,200,85,117,317,9.0,7.0,41.0,81.0,42.0,45.0,29.0,61.0,17.0,22.0,,136,177,13.0,8.0,47.0,7.0,6.0,
