Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",5,3,12,17,,,,11.0,,2.0,1.0,3.0,,2.0,,7.0,10.0,,,1.0,,2.0,79.0
12,"Bowes, Jack",12,6,6,18,2,,,3.0,2.0,,2.0,3.0,1.0,3.0,,4.0,14.0,,,,,,64.0
5,"Cameron, Jeremy",18,7,4,22,1,2.0,,2.0,3.0,2.0,1.0,3.0,4.0,1.0,,8.0,14.0,,1.0,,,1.0,88.0
40,"Clohesy, Ted",7,2,2,9,,1.0,,2.0,1.0,3.0,1.0,1.0,,,,3.0,6.0,1.0,,2.0,,1.0,71.0
45,"Close, Brad",9,6,9,18,,1.0,,,,2.0,,,1.0,,,6.0,11.0,1.0,1.0,,,1.0,89.0
35,"Dangerfield, Patrick",12,6,8,20,3,2.0,,1.0,,4.0,3.0,3.0,3.0,1.0,3.0,12.0,8.0,1.0,3.0,1.0,,,71.0
16,"De Koning, Sam",12,9,6,18,1,,2.0,1.0,,2.0,2.0,2.0,,1.0,,7.0,11.0,2.0,,3.0,,,83.0
28,"Dempsey, Oliver",12,8,14,26,,1.0,,4.0,2.0,2.0,5.0,3.0,1.0,1.0,,13.0,12.0,2.0,1.0,1.0,,,93.0
39,"Guthrie, Zach",23,17,7,30,,,,4.0,8.0,2.0,1.0,5.0,2.0,1.0,1.0,6.0,24.0,,,3.0,,,88.0
38 ↓,"Henry, Jack",7,6,3,10,,,,,,2.0,,1.0,1.0,,,4.0,6.0,1.0,,2.0,,,40.0
36,"Henry, Oliver",5,4,4,9,,1.0,,1.0,,1.0,,2.0,,,,4.0,4.0,1.0,2.0,,,1.0,75.0
9,"Holmes, Max",12,4,5,17,,,,3.0,3.0,2.0,3.0,4.0,1.0,1.0,,7.0,10.0,1.0,,,,1.0,82.0
17,"Humphries, Lawson",20,13,3,23,,,,2.0,6.0,4.0,,2.0,2.0,,,3.0,18.0,,,2.0,1.0,,94.0
7,"Mannagh, Shaun",14,4,4,18,1,,,5.0,,5.0,4.0,4.0,,,,7.0,9.0,1.0,,,,1.0,76.0
32,"Miers, Gryan",19,10,7,26,,,,,4.0,1.0,2.0,1.0,,,2.0,5.0,21.0,,,,1.0,,85.0
34,"Mullin, Oisin",14,8,2,16,,,,3.0,4.0,2.0,,5.0,2.0,1.0,,4.0,13.0,,,2.0,,,84.0
33,"Neale, Shannon",5,5,2,7,1,1.0,4.0,1.0,,1.0,,1.0,,,,2.0,5.0,1.0,5.0,4.0,,,86.0
42 ↑,"OConnor, Mark",11,8,5,16,,,,1.0,1.0,2.0,,1.0,,1.0,,3.0,12.0,,,1.0,,1.0,40.0
14,"OSullivan, Connor",13,13,10,23,,,1.0,,3.0,1.0,1.0,3.0,,1.0,,10.0,14.0,3.0,,4.0,,,95.0
3,"Smith, Bailey",20,7,8,28,,,,8.0,2.0,5.0,5.0,4.0,1.0,1.0,,8.0,20.0,,,1.0,,,83.0
1,"Stanley, Rhys",5,5,6,11,1,,23.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,,6.0,5.0,1.0,2.0,4.0,,,76.0
18,"Stengle, Tyson",5,3,1,6,2,1.0,,1.0,,1.0,,1.0,,,,1.0,5.0,,2.0,,,1.0,77.0
44,"Stewart, Tom",21,11,3,24,,,,1.0,3.0,1.0,,1.0,2.0,,,5.0,14.0,1.0,,2.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,281,165,131,412,12,13.0,30.0,57.0,44.0,49.0,32.0,56.0,22.0,17.0,6.0,135.0,266.0,17.0,17.0,33.0,2.0,10.0,
Opposition,Opposition,190,82,129,319,6,10.0,37.0,46.0,36.0,50.0,32.0,55.0,17.0,22.0,,123.0,187.0,12.0,5.0,47.0,4.0,3.0,
