Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",23y 168d,112 (59-0-53 52.68%),106 (0.95),←,
12,"Cordy, Zaine",22y 196d,56 (29-0-27 51.79%),10 (0.18),←,
9,"Crozier, Hayden",25y 138d,94 (42-0-52 44.68%),45 (0.48),25 (11-0-14 44.00%),1 (0.04)
35,"Daniel, Caleb",22y 308d,82 (44-0-38 53.66%),26 (0.32),←,
5,"Dunkley, Josh",22y 122d,51 (28-0-23 54.90%),29 (0.57),←,
26,"Gowers, Billy",22y 335d,28 (11-0-17 39.29%),36 (1.29),←,
32,"Hayes, Will",23y 340d,4 (2-0-2 50.00%),2 (0.50),←,
7,"Hunter, Lachie",24y 149d,113 (57-0-56 50.44%),53 (0.47),←,
39,"Johannisen, Jason",26y 184d,111 (52-0-59 46.85%),36 (0.32),←,
21,"Liberatore, Tom",26y 360d,125 (54-0-71 43.20%),41 (0.33),←,
22,"Lloyd, Sam",29y 69d,65 (34-0-31 52.31%),81 (1.25),8 (4-0-4 50.00%),12 (1.50)
11,"Macrae, Jack",24y 281d,126 (63-0-63 50.00%),31 (0.25),←,
16,"McLean, Toby",23y 100d,68 (36-0-32 52.94%),46 (0.68),←,
33,"Naughton, Aaron",19y 162d,26 (12-0-14 46.15%),16 (0.62),←,
20,"Richards, Ed",19y 312d,29 (12-0-17 41.38%),12 (0.41),←,
18,"Roberts, Fletcher",25y 342d,50 (26-0-24 52.00%),,←,
6,"Smith, Bailey",18y 155d,8 (4-0-4 50.00%),3 (0.38),←,
1,"Suckling, Matt",30y 290d,157 (106-0-51 67.52%),75 (0.48),55 (31-0-24 56.36%),24 (0.44)
8,"Trengove, Jackson",28y 190d,172 (72-1-99 42.15%),34 (0.20),19 (6-0-13 31.58%),4 (0.21)
3,"Wallis, Mitch",26y 199d,131 (60-0-71 45.80%),73 (0.56),←,
10,"Wood, Easton",29y 249d,145 (75-0-70 51.72%),18 (0.12),←,
40,"Young, Lachie",20y 35d,4 (2-0-2 50.00%),,←,
Totals,Totals,24y 163d,1757 (880-1-876 50.09%),773 (0.44),,
C,"Beveridge, Luke",48y 261d,101 (56-0-45 55.45%),,←,
