Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",32y 185d,186 (105-1-80 56.72%),720 (3.87),180 (100-1-79 55.83%),710 (3.94)
3,"Bairstow, Mark",30y 254d,129 (78-1-50 60.85%),158 (1.22),←,
6,"Barnes, John",24y 307d,45 (24-1-20 54.44%),21 (0.47),33 (18-0-15 54.55%),9 (0.27)
9,"Breuer, Shayne",21y 206d,2 (1-0-1 50.00%),1 (0.50),←,
2,"Colbert, Leigh",18y 301d,8 (7-0-1 87.50%),1 (0.13),←,
7,"Couch, Paul",29y 259d,186 (106-0-80 56.99%),156 (0.84),←,
33,"Forssman, Darren",23y 202d,37 (25-0-12 67.57%),28 (0.76),←,
36,"Graham, Ben",20y 153d,2 (2-0-0 100.00%),,←,
14,"Handley, Steven",23y 255d,37 (24-0-13 64.86%),21 (0.57),←,
42,"Hickmott, Adrian",22y 5d,12 (8-0-4 66.67%),6 (0.50),←,
29,"Hinkley, Ken",27y 186d,95 (54-0-41 56.84%),64 (0.67),84 (50-0-34 59.52%),43 (0.51)
32,"Hocking, Garry",25y 178d,121 (69-1-51 57.44%),121 (1.00),←,
1,"Hocking, Steve",29y 76d,179 (97-0-82 54.19%),10 (0.06),←,
35,"Liddle, Cain",18y 297d,2 (1-0-1 50.00%),,←,
21,"Mansfield, Michael",22y 239d,51 (29-0-22 56.86%),41 (0.80),←,
17,"McGrath, Tim",23y 179d,54 (34-0-20 62.96%),1 (0.02),47 (30-0-17 63.83%),1 (0.02)
20,"OReilly, Stephen",21y 146d,14 (8-0-6 57.14%),5 (0.36),←,
23,"Pickering, Liam",25y 207d,36 (17-0-19 47.22%),16 (0.44),14 (8-0-6 57.14%),8 (0.57)
15,"Riccardi, Peter",21y 108d,39 (26-0-13 66.67%),34 (0.87),←,
37,"Simpson, Sean",23y 353d,47 (29-0-18 61.70%),8 (0.17),40 (28-0-12 70.00%),7 (0.17)
4,"Wills, Andrew",22y 91d,35 (25-0-10 71.43%),17 (0.49),←,
Totals,Totals,24y 95d,1317 (769-4-544 58.39%),1429 (1.09),,
C,"Blight, Malcolm",44y 47d,137 (80-0-57 58.39%),,121 (74-0-47 61.16%),
