Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",9,3,2,11,1,,1.0,3.0,,3.0,2.0,3.0,,1.0,,6.0,5.0,1.0,,3.0,,1.0,89.0
21,"Barry, Leo",6,6,5,11,,,,1.0,1.0,1.0,,1.0,1.0,,,5.0,6.0,2.0,,3.0,3.0,,100.0
42,"Bevan, Paul",11,9,3,14,,,,4.0,3.0,1.0,,1.0,1.0,1.0,,4.0,9.0,,,3.0,3.0,,66.0
6,"Bolton, Craig",11,11,6,17,,,,3.0,4.0,3.0,,3.0,,2.0,,2.0,16.0,,,2.0,6.0,,100.0
24,"Bolton, Jude",11,3,2,13,,1.0,,8.0,,3.0,5.0,2.0,2.0,2.0,,8.0,5.0,,,,,,79.0
32,"Buchanan, Amon",8,1,6,14,,,,1.0,,3.0,3.0,1.0,2.0,,,9.0,5.0,,,,1.0,1.0,66.0
26,"Dempster, Sean",5,2,3,8,,,,2.0,,1.0,1.0,1.0,,,,4.0,4.0,,,2.0,,,93.0
15,"Doyle, Stephen",3,2,3,6,,,9.0,,,1.0,,2.0,,1.0,,4.0,2.0,1.0,,1.0,1.0,,30.0
12,"Fosdike, Nic",10,5,3,13,1,,,3.0,,1.0,3.0,,3.0,,,6.0,7.0,,,,,,50.0
37,"Goodes, Adam",23,12,6,29,2,2.0,,2.0,2.0,6.0,4.0,4.0,3.0,2.0,3.0,10.0,19.0,,2.0,2.0,1.0,,99.0
39,"Grundy, Heath",5,4,1,6,2,,,,,,,3.0,1.0,2.0,,3.0,3.0,1.0,2.0,,,,78.0
1,"Hall, Barry",12,10,2,14,3,3.0,,2.0,,,,4.0,,2.0,,5.0,9.0,2.0,5.0,1.0,,,96.0
16,"Jolly, Darren",4,2,1,5,,,37.0,,,,2.0,2.0,,1.0,,3.0,2.0,1.0,,1.0,,,73.0
17,"Kennelly, Tadhg",7,4,5,12,,,,1.0,2.0,1.0,,1.0,,1.0,,2.0,9.0,,,,3.0,,95.0
31,"Kirk, Brett",15,5,10,25,1,,,12.0,4.0,1.0,7.0,4.0,4.0,3.0,2.0,11.0,15.0,,1.0,,3.0,2.0,93.0
9,"Malceski, Nick",6,5,,6,,1.0,,7.0,,4.0,1.0,5.0,,3.0,,1.0,6.0,,,,,,67.0
3,"McVeigh, Jarrad",10,5,7,17,2,,,2.0,1.0,4.0,3.0,2.0,1.0,2.0,,7.0,10.0,,1.0,2.0,,1.0,73.0
5,"OKeefe, Ryan",16,9,3,19,,2.0,,1.0,1.0,6.0,2.0,1.0,1.0,,1.0,5.0,14.0,,,,1.0,,97.0
19,"OLoughlin, Michael",8,5,4,12,2,1.0,,4.0,,1.0,1.0,1.0,1.0,,,5.0,8.0,,3.0,3.0,,,79.0
25,"Richards, Ted",9,7,7,16,,,,,3.0,1.0,1.0,2.0,,,,7.0,8.0,1.0,,3.0,,,100.0
30,"Roberts-Thomson, Lewis",5,3,5,10,,,,1.0,3.0,,,1.0,,,,3.0,7.0,1.0,,,,,100.0
13,"Schneider, Adam",11,4,6,17,,,,3.0,1.0,4.0,,4.0,,2.0,,6.0,9.0,1.0,,,1.0,2.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,117,90,295,14,11.0,47.0,60.0,25.0,45.0,35.0,48.0,20.0,25.0,6.0,116.0,178.0,11.0,14.0,26.0,23.0,7.0,
Opposition,Opposition,146,71,104,250,10,3.0,25.0,76.0,29.0,30.0,32.0,49.0,25.0,20.0,,99.0,145.0,9.0,4.0,42.0,9.0,5.0,
