Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",25y 27d,118 (48-3-67 41.95%),298 (2.53),←,
3,"Coniglio, Stephen",24y 134d,101 (45-1-55 45.05%),46 (0.46),←,
35,"Corr, Aidan",23y 346d,65 (28-3-34 45.38%),1 (0.02),←,
1,"Davis, Phil",27y 241d,127 (59-3-65 47.64%),6 (0.05),109 (48-3-58 45.41%),5 (0.05)
24,"de Boer, Matt",28y 49d,159 (91-4-64 58.49%),61 (0.38),21 (13-3-5 69.05%),13 (0.62)
7,"Deledio, Brett",31y 10d,256 (118-6-132 47.27%),190 (0.74),13 (8-1-4 65.38%),8 (0.62)
31,"Finlayson, Jeremy",22y 78d,7 (4-2-1 71.43%),,←,
32,"Griffen, Ryan",31y 275d,244 (123-2-119 50.82%),151 (0.62),42 (26-1-15 63.10%),21 (0.50)
19,"Haynes, Nick",25y 345d,87 (40-3-44 47.70%),8 (0.09),←,
27,"Himmelberg, Harry",21y 355d,22 (16-1-5 75.00%),13 (0.59),←,
2,"Hopper, Jacob",21y 81d,27 (18-1-8 68.52%),12 (0.44),←,
17,"Langdon, Zac",22y 166d,3 (3-0-0 100.00%),4 (1.33),←,
38,"Lloyd, Daniel",26y 69d,13 (9-3-1 80.77%),9 (0.69),←,
12,"Patton, Jonathon",24y 343d,83 (40-3-40 50.00%),124 (1.49),←,
50,"Reid, Sam",28y 172d,49 (26-3-20 56.12%),20 (0.41),39 (20-3-16 55.13%),19 (0.49)
23,"Shaw, Heath",32y 152d,268 (163-5-100 61.75%),39 (0.15),95 (53-3-39 57.37%),2 (0.02)
5,"Shiel, Dylan",25y 50d,118 (50-3-65 43.64%),60 (0.51),←,
34,"Shipley, Nick",18y 307d,1 (1-0-0 100.00%),,←,
14,"Taranto, Tim",20y 90d,20 (14-1-5 72.50%),8 (0.40),←,
20,"Tomlinson, Adam",24y 261d,97 (36-3-58 38.66%),22 (0.23),←,
8,"Ward, Callan",28y 18d,198 (87-3-108 44.70%),99 (0.50),138 (55-3-80 40.94%),66 (0.48)
6,"Whitfield, Lachie",23y 284d,96 (42-3-51 45.31%),45 (0.47),←,
Totals,Totals,25y 142d,2159 (1061-56-1042 49.14%),1216 (0.56),,
C,"Cameron, Leon",45y 238d,99 (53-3-43 55.05%),,←,
