Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",27y 49d,204 (126-2-76 62.25%),276 (1.35),12 (2-0-10 16.67%),14 (1.17)
44,"Bock, Nathan",28y 104d,125 (62-0-63 49.60%),58 (0.46),12 (2-0-10 16.67%),1 (0.08)
3,"Brennan, Jared",26y 339d,132 (57-3-72 44.32%),82 (0.62),13 (2-0-11 15.38%),7 (0.54)
30,"Brown, Campbell",27y 308d,168 (75-1-92 44.94%),64 (0.38),9 (0-0-9 0.00%),
39,"Day, Sam",18y 299d,7 (1-0-6 14.29%),2 (0.29),←,
17,"Fraser, Josh",29y 178d,209 (111-1-97 53.35%),164 (0.78),9 (1-0-8 11.11%),8 (0.89)
47,"Gorringe, Daniel",19y 30d,6 (2-0-4 33.33%),2 (0.33),←,
5,"Harbrow, Jarrod",22y 349d,83 (42-1-40 51.20%),21 (0.25),13 (2-0-11 15.38%),
7,"Hunt, Karmichael",24y 227d,11 (2-0-9 18.18%),1 (0.09),←,
34,"Hutchins, Jack",19y 132d,6 (2-0-4 33.33%),,←,
36,"Iles, Sam",24y 13d,17 (6-0-11 35.29%),5 (0.29),10 (2-0-8 20.00%),5 (0.50)
13,"Jolly, Hayden",19y 89d,2 (0-0-2 0.00%),,←,
32,"Matera, Brandon",19y 113d,9 (2-0-7 22.22%),12 (1.33),←,
18,"McKenzie, Trent",19y 90d,12 (2-0-10 16.67%),8 (0.67),←,
41,"Prestia, Dion",18y 263d,9 (0-0-9 0.00%),1 (0.11),←,
8,"Russell, Luke",19y 159d,7 (1-0-6 14.29%),2 (0.29),←,
26,"Shaw, Matt",19y 147d,8 (1-0-7 12.50%),3 (0.38),←,
2,"Smith, Zac",21y 130d,12 (2-0-10 16.67%),10 (0.83),←,
25,"Stanley, Danny",23y 134d,18 (3-0-15 16.67%),10 (0.56),13 (2-0-11 15.38%),10 (0.77)
24,"Swallow, David",18y 225d,12 (2-0-10 16.67%),5 (0.42),←,
48,"Tape, Seb",18y 330d,9 (1-0-8 11.11%),,←,
38,"Wilkinson, Joel",19y 215d,2 (0-0-2 0.00%),1 (0.50),←,
Totals,Totals,22y 29d,1068 (500-8-560 46.82%),727 (0.68),,
C,"McKenna, Guy",42y 52d,13 (2-0-11 15.38%),,←,
