0,1,2,3,4,5,6
←,"Round: Preliminary Final Venue: M.C.G. Date: Sat, 22-Sep-2012 5:15 PM Attendance: 69146","Round: Preliminary Final Venue: M.C.G. Date: Sat, 22-Sep-2012 5:15 PM Attendance: 69146","Round: Preliminary Final Venue: M.C.G. Date: Sat, 22-Sep-2012 5:15 PM Attendance: 69146","Round: Preliminary Final Venue: M.C.G. Date: Sat, 22-Sep-2012 5:15 PM Attendance: 69146","Round: Preliminary Final Venue: M.C.G. Date: Sat, 22-Sep-2012 5:15 PM Attendance: 69146",→
←,Hawthorn,2.6.18,5.10.40,11.14.80,13.19.97,→
←,Adelaide,4.1.25,7.3.45,10.4.64,14.8.92,→
←,Qrt margin,AD by 7,AD by 5,HW by 16,HW by 5,→
←,Qrt scores,AD 25-18,HW 22-20,HW 40-19,AD 28-17,→
←,Field umpires,"Chris Donlon (158), Mathew Nicholls (176), Shane McInerney (351)","Chris Donlon (158), Mathew Nicholls (176), Shane McInerney (351)","Chris Donlon (158), Mathew Nicholls (176), Shane McInerney (351)","Chris Donlon (158), Mathew Nicholls (176), Shane McInerney (351)",→
