Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
48,"Bishop, Matthew",3.0,2.0,8.0,11.0,,1.0,,,4.0,,,2.0,,1.0,,,,,,,,,
28,"Collins, Matthew",4.0,4.0,7.0,11.0,,,,1.0,,1.0,1.0,,2.0,,,,,,,,,,
33,"Farmer, Jeff",5.0,1.0,5.0,10.0,,2.0,,1.0,1.0,,3.0,1.0,,,,,,,,,,,
20,"Febey, Matthew",10.0,3.0,15.0,25.0,,1.0,,2.0,4.0,4.0,4.0,,,2.0,,,,,,,,,
21,"Febey, Steven",17.0,3.0,8.0,25.0,2.0,,1.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,,,,,,,,
27,"Ingerson, Anthony",2.0,2.0,2.0,4.0,,,3.0,,,,,1.0,,1.0,,,,,,,,,
7,"Kowal, Darren",6.0,1.0,5.0,11.0,3.0,,,1.0,,3.0,,1.0,,,,,,,,,,,
36,"Leoncelli, Andrew",14.0,2.0,6.0,20.0,,,,,2.0,9.0,2.0,3.0,,1.0,,,,,,,,,
35,"McDonald, Anthony",13.0,5.0,9.0,22.0,,,,3.0,,7.0,5.0,3.0,3.0,4.0,,,,,,,,,
23,"McDonald, James",6.0,3.0,5.0,11.0,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,
9,"Neitz, David",4.0,,1.0,5.0,,,4.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,
43,"Rigoni, Guy",12.0,6.0,12.0,24.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,,2.0,,,,,,,,,
24,"Robertson, Russell",6.0,2.0,1.0,7.0,,2.0,,,,2.0,,2.0,,1.0,,,,,,,,,
5,"Schwarz, David",6.0,3.0,2.0,8.0,4.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,
10,"Seecamp, Marcus",8.0,3.0,5.0,13.0,,,,,4.0,,,,5.0,1.0,,,,,,,,,
1,"Shanahan, Jamie",,,,,,,,,,,,,,,,,,,,,,,
11,"Stynes, Jim",7.0,3.0,8.0,15.0,,,17.0,,,4.0,1.0,,3.0,,,,,,,,,,
2,"Tingay, Stephen",17.0,2.0,9.0,26.0,,1.0,,1.0,4.0,8.0,5.0,,1.0,2.0,1.0,,,,,,,,
12,"Viney, Todd",14.0,7.0,16.0,30.0,3.0,,,3.0,3.0,2.0,5.0,2.0,,,2.0,,,,,,,,
34,"White, Jeff",4.0,3.0,5.0,9.0,,1.0,8.0,,,,,,2.0,2.0,,,,,,,,,
22,"Woewodin, Shane",9.0,2.0,2.0,11.0,1.0,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,
13,"Yze, Adem",14.0,7.0,4.0,18.0,,,,1.0,6.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,
Totals,Totals,181.0,64.0,135.0,316.0,14.0,10.0,34.0,20.0,34.0,56.0,42.0,23.0,22.0,22.0,6.0,,,,,,,,
Opposition,Opposition,182.0,68.0,107.0,289.0,10.0,11.0,28.0,36.0,33.0,51.0,30.0,24.0,22.0,22.0,,,,,,,,,
