Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",25y 20d,136 (66-1-69 48.90%),113 (0.83),←,
13,"Brunton, Neil",23y 92d,5 (2-0-3 40.00%),,←,
7,"Carroll, Dennis",31y 149d,205 (95-1-109 46.59%),106 (0.52),←,
4,"Doolan, Ben",19y 85d,15 (6-1-8 43.33%),4 (0.27),←,
47,"Higgins, Leon",23y 282d,77 (29-1-47 38.31%),60 (0.78),←,
31,"Holmes, Darren",21y 214d,9 (3-1-5 38.89%),1 (0.11),←,
11,"Kappler, Darren",27y 72d,89 (31-0-58 34.83%),51 (0.57),2 (1-0-1 50.00%),
14,"Kelly, Paul",22y 251d,32 (9-1-22 29.69%),17 (0.53),←,
1,"Lawson, Jamie",20y 182d,18 (7-1-10 41.67%),10 (0.56),←,
3,"Lewis, Dale",22y 336d,26 (8-1-17 32.69%),32 (1.23),←,
16,"McGovern, Andrew",23y 363d,2 (1-0-1 50.00%),2 (1.00),←,
45,"McKenzie, Warren",27y 248d,86 (47-2-37 55.81%),56 (0.65),19 (6-1-12 34.21%),13 (0.68)
10,"Mitchell, Barry",26y 119d,150 (68-1-81 45.67%),199 (1.33),←,
35,"Murphy, David",29y 225d,135 (60-0-75 44.44%),87 (0.64),←,
18,"Nettelbeck, Craig",19y 314d,22 (7-1-14 34.09%),13 (0.59),←,
15,"Strooper, David",24y 39d,45 (15-0-30 33.33%),37 (0.82),2 (1-0-1 50.00%),9 (4.50)
12,"Thripp, Terry",28y 156d,71 (32-0-39 45.07%),41 (0.58),←,
2,"Tunbridge, Brad",28y 69d,26 (8-1-17 32.69%),8 (0.31),←,
20,"West, Jim",25y 358d,32 (7-0-25 21.88%),45 (1.41),←,
27,"Wheeler, Sanford",21y 364d,15 (2-0-13 13.33%),3 (0.20),←,
Totals,Totals,24y 252d,1196 (503-13-680 42.06%),885 (0.74),,
C,"Buckenara, Gary",33y 276d,2 (1-0-1 50.00%),,←,
