Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",26y 257d,130 (69-1-60 53.46%),57 (0.44),85 (61-1-23 72.35%),33 (0.39)
31,"Andrews, Harris",27y 194d,200 (96-1-103 48.25%),11 (0.05),←,
33,"Bailey, Zac",24y 273d,127 (83-0-44 65.35%),131 (1.03),←,
7,"Berry, Jarrod",26y 138d,147 (82-1-64 56.12%),62 (0.42),←,
34,"Brain, Shadeau",20y 130d,3 (2-1-0 83.33%),,←,
23,"Cameron, Charlie",29y 353d,216 (137-2-77 63.89%),381 (1.76),143 (90-1-52 63.29%),294 (2.06)
3,"Daniher, Joe",30y 110d,191 (94-2-95 49.74%),367 (1.92),83 (54-1-28 65.66%),176 (2.12)
5,"Dunkley, Josh",27y 165d,154 (90-1-63 58.77%),70 (0.45),38 (25-1-12 67.11%),5 (0.13)
28,"Fletcher, Jaspa",20y 119d,28 (18-1-9 66.07%),11 (0.39),←,
30,"Hipwood, Eric",26y 283d,166 (89-1-76 53.92%),253 (1.52),←,
35,"Lester, Ryan",31y 301d,194 (88-1-105 45.62%),47 (0.24),←,
1,"Lohmann, Kai",21y 47d,22 (14-1-7 65.91%),18 (0.82),←,
6,"McCluggage, Hugh",26y 111d,169 (95-1-73 56.51%),107 (0.63),←,
46,"McInerney, Oscar",29y 348d,139 (87-1-51 62.95%),60 (0.43),←,
26,"McKenna, Conor",28y 86d,114 (59-2-53 52.63%),27 (0.24),35 (24-1-10 70.00%),7 (0.20)
13,"Morris, Logan",19y 43d,7 (5-1-1 78.57%),13 (1.86),←,
9,"Neale, Lachie",31y 29d,259 (147-1-111 56.95%),118 (0.46),124 (82-1-41 66.53%),51 (0.41)
40,"Payne, Jack",24y 251d,63 (39-1-23 62.70%),2 (0.03),←,
16,"Rayner, Cam",24y 245d,127 (76-1-50 60.24%),115 (0.91),←,
38,"Reville, Bruce",23y 121d,7 (5-1-1 78.57%),3 (0.43),←,
37,"Starcevich, Brandon",24y 334d,107 (72-0-35 67.29%),7 (0.07),←,
44,"Wilmot, Darcy",20y 174d,43 (28-1-14 66.28%),6 (0.14),←,
15,"Zorko, Dayne",35y 134d,264 (123-1-140 46.78%),231 (0.88),←,
Totals,Totals,26y 58d,2877 (1598-24-1255 55.54%),2097 (0.73),,
C,"Fagan, Chris",62y 365d,176 (99-1-76 56.53%),,←,
