St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",21y 357d,35 (15-0-20 42.86%),19 (0.54),←,
15,"Billings, Jack",25y 5d,120 (46-1-73 38.75%),86 (0.72),←,
16,"Butler, Dan",24y 81d,58 (39-0-19 67.24%),77 (1.33),13 (8-0-5 61.54%),24 (1.85)
23,"Bytel, Jack",20y 162d,3 (1-0-2 33.33%),,←,
2,"Carlisle, Jake",28y 327d,145 (65-1-79 45.17%),61 (0.42),60 (25-1-34 42.50%),7 (0.12)
1,"Coffield, Nick",20y 305d,30 (11-1-18 38.33%),1 (0.03),←,
14,"Geary, Jarryn",32y 61d,198 (98-2-98 50.00%),31 (0.16),←,
8,"Hill, Bradley",27y 45d,162 (102-0-60 62.96%),80 (0.49),13 (8-0-5 61.54%),1 (0.08)
40,"Hind, Nick",26y 4d,19 (9-0-10 47.37%),17 (0.89),←,
20,"Howard, Dougal",24y 151d,58 (31-0-27 53.45%),15 (0.26),13 (8-0-5 61.54%),1 (0.08)
3,"Jones, Zak",25y 161d,101 (56-0-45 55.45%),27 (0.27),11 (7-0-4 63.64%),4 (0.36)
25,"Kent, Dean",26y 181d,85 (31-0-54 36.47%),84 (0.99),22 (11-0-11 50.00%),21 (0.95)
12,"King, Max",20y 47d,13 (8-0-5 61.54%),18 (1.38),←,
21,"Long, Ben",23y 2d,40 (14-1-25 36.25%),21 (0.52),←,
19,"Marshall, Rowan",24y 273d,46 (17-0-29 36.96%),22 (0.48),←,
28,"Membrey, Tim",26y 89d,105 (47-2-56 45.71%),184 (1.75),104 (46-2-56 45.19%),184 (1.77)
33,"Paton, Ben",21y 309d,29 (13-0-16 44.83%),4 (0.14),←,
6,"Ross, Sebastian",27y 108d,134 (49-2-83 37.31%),22 (0.16),←,
18,"Ryder, Paddy",32y 162d,252 (127-4-121 51.19%),175 (0.69),9 (6-0-3 66.67%),4 (0.44)
35,"Sinclair, Jack",25y 193d,92 (36-1-55 39.67%),40 (0.43),←,
9,"Steele, Jack",24y 254d,91 (37-1-53 41.21%),31 (0.34),74 (29-1-44 39.86%),22 (0.30)
44,"Wilkie, Callum",24y 166d,35 (17-0-18 48.57%),,←,
Totals,Totals,25y 57d,1851 (869-16-966 46.95%),1015 (0.55),,
C,"Ratten, Brett",49y 43d,139 (71-1-67 51.44%),,19 (11-0-8 57.89%),
