Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",27y 226d,213 (143-1-69 67.37%),30 (0.14),←,
22,"Breust, Luke",24y 304d,113 (90-0-23 79.65%),217 (1.92),←,
9,"Burgoyne, Shaun",32y 325d,292 (200-1-91 68.66%),244 (0.84),135 (103-1-31 76.67%),73 (0.54)
8,"Duryea, Taylor",24y 140d,60 (47-0-13 78.33%),11 (0.18),←,
12,"Frawley, James",26y 356d,154 (44-1-109 28.90%),24 (0.16),15 (10-0-5 66.67%),6 (0.40)
6,"Gibson, Josh",31y 182d,187 (120-2-65 64.71%),2 (0.01),122 (91-1-30 75.00%),
19,"Gunston, Jack",23y 330d,102 (74-0-28 72.55%),216 (2.12),88 (69-0-19 78.41%),196 (2.23)
20,"Hale, David",31y 112d,234 (139-2-93 59.83%),216 (0.92),105 (83-0-22 79.05%),97 (0.92)
10,"Hill, Bradley",22y 64d,72 (57-0-15 79.17%),44 (0.61),←,
15,"Hodge, Luke",31y 88d,268 (158-1-109 59.14%),183 (0.68),←,
17,"Lake, Brian",33y 196d,248 (131-2-115 53.23%),34 (0.14),51 (41-0-10 80.39%),2 (0.04)
29,"Langford, Will",23y 70d,33 (24-0-9 72.73%),13 (0.39),←,
3,"Lewis, Jordan",29y 140d,237 (149-1-87 63.08%),131 (0.55),←,
7,"McEvoy, Ben",26y 62d,120 (70-2-48 59.17%),43 (0.36),29 (19-0-10 65.52%),16 (0.55)
5,"Mitchell, Sam",32y 334d,282 (171-1-110 60.82%),67 (0.24),←,
28,"Puopolo, Paul",27y 283d,108 (85-0-23 78.70%),97 (0.90),←,
33,"Rioli, Cyril",26y 59d,154 (106-1-47 69.16%),215 (1.40),←,
2,"Roughead, Jarryd",28y 231d,228 (147-1-80 64.69%),486 (2.13),←,
26,"Shiels, Liam",24y 135d,121 (90-0-31 74.38%),43 (0.36),←,
16,"Smith, Isaac",26y 255d,108 (86-0-22 79.63%),96 (0.89),←,
24,"Stratton, Ben",26y 194d,114 (81-1-32 71.49%),1 (0.01),←,
4,"Suckling, Matt",27y 48d,99 (72-0-27 72.73%),47 (0.47),←,
Totals,Totals,27y 254d,3547 (2284-17-1246 64.39%),2460 (0.69),,
C,"Clarkson, Alastair",47y 137d,256 (160-1-95 62.70%),,←,
