Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",27y 157d,70 (39-0-31 55.71%),200 (2.86),66 (38-0-28 57.58%),193 (2.92)
15,"Bryce, Paul",23y 338d,71 (31-2-38 45.07%),26 (0.37),23 (9-1-13 41.30%),
44,"Charles, Sean",17y 27d,4 (1-0-3 25.00%),7 (1.75),←,
9,"Cuthbertson, Darren",22y 68d,23 (9-1-13 41.30%),33 (1.43),←,
23,"Dyson, Kevin",25y 41d,25 (13-0-12 52.00%),10 (0.40),←,
25,"Eishold, Simon",25y 80d,75 (51-1-23 68.67%),50 (0.67),←,
21,"Febey, Steven",22y 300d,84 (50-0-34 59.52%),14 (0.17),←,
28,"Howat, John",21y 335d,20 (10-0-10 50.00%),10 (0.50),←,
31,"Keogh, Rod",21y 81d,13 (7-0-6 53.85%),6 (0.46),←,
16,"Lovell, Andy",21y 322d,49 (23-1-25 47.96%),56 (1.14),←,
17,"Lovett, Brett",26y 25d,132 (78-1-53 59.47%),17 (0.13),←,
6,"Lovett, Glenn",22y 327d,37 (16-0-21 43.24%),15 (0.41),←,
29,"Obst, Andrew",27y 300d,43 (25-0-18 58.14%),16 (0.37),←,
46,"Robins, Haydn",19y 310d,5 (1-0-4 20.00%),,←,
5,"Schwarz, David",19y 326d,18 (4-1-13 25.00%),17 (0.94),←,
18,"Stretch, Steven",28y 161d,144 (81-1-62 56.60%),50 (0.35),←,
11,"Stynes, Jim",26y 52d,123 (73-1-49 59.76%),90 (0.73),←,
12,"Viney, Todd",26y 76d,88 (46-1-41 52.84%),43 (0.49),←,
22,"Wearne, Stephen",23y 254d,1 (0-0-1 0.00%),,←,
8,"Yeats, Graeme",27y 267d,143 (79-1-63 55.59%),43 (0.30),←,
Totals,Totals,23y 320d,1168 (637-11-520 54.54%),703 (0.60),,
C,"Northey, John",48y 351d,179 (91-1-87 51.12%),,157 (85-1-71 54.46%),
