Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",9,1,2,11,1,,,3.0,,,,,4.0,2.0,,,,,,,,,
22,"Bower, Nathan",8,,4,12,,,,1.0,,,,,,1.0,,,,,,,,,
17,"Broderick, Paul",6,2,14,20,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
21,"Bulluss, Paul",7,1,4,11,,,1.0,1.0,,,,,3.0,,,,,,,,,,
9,"Campbell, Wayne",5,1,2,7,,,,1.0,,,,,,,,,,,,,,,
44,"Daffy, Nick",4,1,4,8,,,,,,,,,,,,,,,,,,,
14,"Dear, Greg",2,3,5,7,,,13.0,1.0,,,,,2.0,1.0,,,,,,,,,
30,"Free, Tony",13,,2,15,,,1.0,4.0,,,,,1.0,4.0,,,,,,,,,
25,"Gale, Brendon",16,10,5,21,,,4.0,,,,,,1.0,1.0,,,,,,,,,
11,"Gale, Michael",5,1,4,9,,,1.0,3.0,,,,,,1.0,,,,,,,,,
31,"Howat, John",,,1,1,,,,,,,,,,,,,,,,,,,
3,"Kellaway, Duncan",9,5,3,12,,,,3.0,,,,,2.0,1.0,,,,,,,,,
33,"Knights, Matthew",11,,6,17,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
26,"Leys, Brian",7,4,4,11,,,1.0,1.0,,,,,,1.0,,,,,,,,,
27,"Maxfield, Stuart",8,2,,8,1,1.0,,,,,,,,,,,,,,,,,
34,"Murphy, Justin",5,1,1,6,,2.0,,,,,,,1.0,1.0,,,,,,,,,
6,"Naish, Chris",11,2,7,18,,1.0,,,,,,,,,,,,,,,,,
12,"Richardson, Matthew",8,6,,8,4,3.0,,,,,,,,,,,,,,,,,
4,"Rogers, Matthew",8,1,4,12,,1.0,,1.0,,,,,,,,,,,,,,,
5,"Tape, Jamie",3,2,4,7,,,,1.0,,,,,,2.0,,,,,,,,,
41,"Turner, Scott",8,6,3,11,,,,,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,153,49,79,232,7,11.0,21.0,24.0,,,,,17.0,19.0,,,,,,,,,
Opposition,Opposition,225,99,105,330,14,17.0,44.0,33.0,,,,,19.0,17.0,6.0,,,,,,,,
