St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
28,"Ackland, Cain",24y 92d,44 (26-0-18 59.09%),18 (0.41),32 (18-0-14 56.25%),15 (0.47)
10,"Baker, Steven",26y 25d,126 (56-1-69 44.84%),26 (0.21),←,
14,"Ball, Luke",22y 22d,75 (45-0-30 60.00%),43 (0.57),←,
3,"Clarke, Xavier",22y 261d,71 (35-1-35 50.00%),32 (0.45),←,
26,"Dal Santo, Nick",22y 114d,87 (46-1-40 53.45%),47 (0.54),←,
22,"Fiora, Aaron",25y 58d,100 (43-0-57 43.00%),38 (0.38),22 (10-0-12 45.45%),13 (0.59)
6,"Fisher, Leigh",22y 58d,15 (12-0-3 80.00%),2 (0.13),←,
25,"Fisher, Sam",23y 341d,40 (25-0-15 62.50%),3 (0.08),←,
9,"Gehrig, Fraser",30y 105d,224 (116-1-107 52.01%),438 (1.96),109 (53-0-56 48.62%),279 (2.56)
18,"Goddard, Brendon",21y 27d,72 (43-0-29 59.72%),21 (0.29),←,
15,"Gram, Jason",22y 50d,21 (10-0-11 47.62%),1 (0.05),19 (9-0-10 47.37%),1 (0.05)
35,"Harvey, Robert",34y 299d,329 (161-3-165 49.39%),192 (0.58),←,
8,"Hudghton, Max",29y 287d,184 (80-2-102 44.02%),14 (0.08),←,
31,"Maguire, Matt",22y 17d,79 (41-0-38 51.90%),18 (0.23),←,
32,"McQualter, Andrew",20y 7d,12 (4-0-8 33.33%),4 (0.33),←,
44,"Milne, Stephen",26y 100d,108 (48-1-59 44.91%),222 (2.06),←,
11,"Montagna, Leigh",22y 226d,41 (24-0-17 58.54%),32 (0.78),←,
1,"Peckett, Justin",33y 254d,242 (107-2-133 44.63%),48 (0.20),←,
12,"Riewoldt, Nick",23y 242d,103 (48-1-54 47.09%),185 (1.80),←,
29,"Rix, Michael",25y 159d,2 (1-0-1 50.00%),1 (0.50),←,
40,"Schwarze, Troy",24y 175d,70 (31-1-38 45.00%),20 (0.29),←,
13,"Voss, Brett",28y 114d,148 (71-2-75 48.65%),50 (0.34),113 (52-1-60 46.46%),39 (0.35)
Totals,Totals,25y 55d,2193 (1073-16-1104 48.93%),1455 (0.66),,
C,"Thomas, Grant",48y 122d,112 (55-1-56 49.55%),,←,
