Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",28y 271d,119 (67-0-52 56.30%),5 (0.04),55 (38-0-17 69.09%),
14,"Bergman, Miles",21y 228d,45 (30-0-15 66.67%),13 (0.29),←,
26,"Bonner, Riley",26y 88d,89 (57-0-32 64.04%),13 (0.15),←,
3,"Burton, Ryan",26y 123d,127 (77-1-49 61.02%),19 (0.15),80 (52-0-28 65.00%),14 (0.17)
9,"Butters, Zak",22y 268d,80 (50-0-30 62.50%),48 (0.60),←,
33,"Byrne-Jones, Darcy",27y 256d,161 (96-0-65 59.63%),15 (0.09),←,
28,"Drew, Willem",24y 245d,68 (43-0-25 63.24%),13 (0.19),←,
6,"Farrell, Kane",24y 78d,59 (37-0-22 62.71%),39 (0.66),←,
11,"Finlayson, Jeremy",27y 114d,96 (55-3-38 58.85%),133 (1.39),30 (19-0-11 63.33%),43 (1.43)
18,"Horne-Francis, Jason",19y 347d,29 (12-0-17 41.38%),10 (0.34),12 (10-0-2 83.33%),6 (0.50)
5,"Houston, Dan",26y 22d,133 (85-0-48 63.91%),30 (0.23),←,
34,"Jones, Lachie",21y 55d,25 (14-0-11 56.00%),6 (0.24),←,
30,"Lord, Ollie",21y 152d,6 (6-0-0 100.00%),5 (0.83),←,
29,"Lycett, Scott",30y 250d,140 (91-0-49 65.00%),61 (0.44),65 (43-0-22 66.15%),16 (0.25)
4,"Marshall, Todd",24y 238d,85 (58-0-27 68.24%),118 (1.39),←,
41,"McEntee, Jed",22y 108d,19 (13-0-6 68.42%),13 (0.68),←,
12,"McKenzie, Trent",31y 61d,156 (66-0-90 42.31%),23 (0.15),50 (37-0-13 74.00%),1 (0.02)
2,"Powell-Pepper, Sam",25y 146d,126 (79-0-47 62.70%),85 (0.67),←,
15,"Rioli, Willie",27y 364d,61 (39-0-22 63.93%),74 (1.21),10 (8-0-2 80.00%),14 (1.40)
20,"Rozee, Connor",23y 132d,93 (59-0-34 63.44%),86 (0.92),←,
8,"Sinn, Josh",20y 147d,2 (1-0-1 50.00%),,←,
23,"Williams, Dylan",21y 337d,10 (10-0-0 100.00%),,←,
16,"Wines, Ollie",28y 239d,215 (128-0-87 59.53%),91 (0.42),←,
Totals,Totals,24y 360d,1944 (1173-4-767 60.34%),900 (0.46),,
C,"Hinkley, Ken",56y 246d,235 (141-0-94 60.00%),,←,
