Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Bolton, Mark",5,2,6,11,1,,4.0,3.0,,1.0,5.0,2.0,,1.0,,7.0,4.0,,,1.0,,,66.0
16,"Bradley, Kepler",11,5,5,16,2,,5.0,1.0,,2.0,3.0,,,,,9.0,7.0,2.0,1.0,4.0,1.0,1.0,66.0
17,"Camporeale, Scott",11,3,6,17,,,,4.0,3.0,7.0,,2.0,,,,1.0,15.0,,,,,,52.0
31,"Fletcher, Dustin",11,7,4,15,,,,,10.0,1.0,1.0,2.0,,1.0,,5.0,8.0,2.0,,6.0,,,100.0
26,"Heffernan, Chris",12,2,3,15,1,1.0,,5.0,1.0,4.0,,1.0,3.0,,,4.0,13.0,,,4.0,,,88.0
5,"Hird, James",14,8,11,25,2,1.0,,2.0,3.0,3.0,4.0,1.0,1.0,,,8.0,17.0,1.0,2.0,,1.0,,90.0
14,"Johnson, Jason",10,2,7,17,,,,3.0,,6.0,4.0,1.0,,,,7.0,9.0,,1.0,2.0,,,87.0
1,"Johnson, Mark",12,7,9,21,1,,,2.0,5.0,2.0,,4.0,1.0,,,6.0,16.0,1.0,1.0,1.0,3.0,,100.0
18,"Lloyd, Matthew",5,5,6,11,1,1.0,,1.0,,1.0,1.0,1.0,,1.0,,5.0,6.0,1.0,3.0,,,1.0,71.0
42,"Lovett-Murray, Nathan",9,7,5,14,,,,3.0,1.0,2.0,2.0,,,,,6.0,8.0,1.0,,1.0,1.0,,70.0
13,"Lovett, Andrew",15,8,9,24,1,4.0,,2.0,1.0,7.0,2.0,1.0,,1.0,,9.0,16.0,2.0,2.0,,2.0,1.0,89.0
25,"Lucas, Scott",6,3,4,10,2,1.0,,4.0,,2.0,,1.0,,1.0,,4.0,6.0,,1.0,,,,81.0
33,"McPhee, Adam",12,5,6,18,,3.0,1.0,,3.0,3.0,,4.0,1.0,2.0,,4.0,15.0,1.0,1.0,4.0,2.0,,89.0
10,"McVeigh, Mark",6,1,3,9,,,,3.0,3.0,,,,1.0,,,2.0,7.0,,,3.0,,,100.0
6,"Monfries, Angus",9,5,10,19,1,,,3.0,,2.0,6.0,5.0,4.0,,,11.0,9.0,,3.0,1.0,,1.0,95.0
30,"Ryder, Paddy",5,1,4,9,1,,11.0,2.0,3.0,2.0,4.0,,,,,6.0,3.0,,,4.0,,,58.0
20,"Slattery, Henry",2,3,8,10,,,,2.0,1.0,2.0,3.0,2.0,,2.0,,5.0,5.0,,,5.0,,1.0,92.0
7,"Solomon, Dean",10,8,7,17,,,,5.0,2.0,2.0,,2.0,1.0,,,6.0,10.0,3.0,,2.0,,,87.0
24,"Stanton, Brent",9,3,8,17,,,,1.0,1.0,2.0,,4.0,,,,4.0,13.0,,,1.0,,,74.0
4,"Watson, Jobe",5,3,21,26,,1.0,,1.0,3.0,,6.0,1.0,,,,11.0,16.0,,,1.0,,,80.0
12,"Welsh, Andrew",8,3,5,13,,1.0,,2.0,3.0,2.0,,1.0,1.0,,,3.0,9.0,,,,1.0,,96.0
8,"Winderlich, Jason",6,5,8,14,,,,3.0,1.0,2.0,1.0,1.0,,1.0,,3.0,11.0,,1.0,,1.0,2.0,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,96,155,348,13,15.0,21.0,52.0,44.0,55.0,42.0,36.0,13.0,10.0,,126.0,223.0,14.0,16.0,40.0,12.0,7.0,
Opposition,Opposition,221,134,134,355,15,14.0,44.0,43.0,40.0,57.0,34.0,42.0,10.0,13.0,6.0,102.0,249.0,5.0,18.0,48.0,29.0,9.0,
