Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",11,,4,15,2,,,2.0,,,,,5.0,,,,,,,,,,
25,"Athorn, Mark",8,2,6,14,,,,2.0,,,,,2.0,2.0,,,,,,,,,
21,"Bradley, Craig",8,3,8,16,1,1.0,,2.0,,,,,,2.0,,,,,,,,,
20,"Brown, Fraser",14,2,5,19,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
35,"Dean, Peter",5,1,7,12,,,1.0,,,,,,3.0,,,,,,,,,,
6,"Dorotich, Jon",10,4,6,16,,,,2.0,,,,,,4.0,1.0,,,,,,,,
12,"Gleeson, Adrian",25,6,11,36,1,1.0,,1.0,,,,,1.0,1.0,3.0,,,,,,,,
13,"Hanna, Mil",11,4,1,12,,,,4.0,,,,,2.0,,,,,,,,,,
33,"Hogg, Matthew",3,1,2,5,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
28,"Kernahan, David",1,2,3,4,,,,1.0,,,,,,,,,,,,,,,
4,"Kernahan, Stephen",15,5,3,18,1,2.0,1.0,3.0,,,,,1.0,,,,,,,,,,
44,"Madden, Justin",11,6,3,14,1,,14.0,,,,,,5.0,3.0,,,,,,,,,
27,"OSullivan, Luke",11,1,4,15,2,,,3.0,,,,,1.0,3.0,,,,,,,,,
7,"Ratten, Brett",6,1,7,13,,,,1.0,,,,,,,,,,,,,,,
50,"Robertson, Ben",6,1,4,10,,1.0,,3.0,,,,,1.0,3.0,,,,,,,,,
14,"Sexton, Michael",10,3,5,15,,,,3.0,,,,,1.0,,,,,,,,,,
1,"Silvagni, Stephen",3,1,2,5,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
11,"Spalding, Earl",10,7,12,22,,2.0,,2.0,,,,,1.0,2.0,,,,,,,,,
38,"Welsh, Rohan",3,5,6,9,1,,,2.0,,,,,,,,,,,,,,,
2,"Williams, Greg",16,2,5,21,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,57,104,291,9,12.0,17.0,37.0,,,,,28.0,24.0,4.0,,,,,,,,
Opposition,Opposition,186,60,106,292,7,12.0,13.0,26.0,,,,,24.0,28.0,2.0,,,,,,,,
