Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Berry, Sam",20y 98d,23 (8-0-15 34.78%),5 (0.22),←,
16,"Brown, Luke",29y 241d,188 (95-1-92 50.80%),13 (0.07),←,
12,"Dawson, Jordan",25y 42d,74 (33-0-41 44.59%),41 (0.55),10 (3-0-7 30.00%),7 (0.70)
39,"Doedee, Tom",25y 81d,61 (21-0-40 34.43%),3 (0.05),←,
32,"Fogarty, Darcy",22y 238d,46 (14-0-32 30.43%),52 (1.13),←,
17,"Hamill, Will",21y 185d,29 (6-0-23 20.69%),,←,
6,"Hately, Jackson",21y 212d,21 (6-0-15 28.57%),4 (0.19),8 (1-0-7 12.50%),2 (0.25)
20,"Hinge, Mitch",23y 329d,11 (4-0-7 36.36%),2 (0.18),8 (2-0-6 25.00%),1 (0.13)
1,"Jones, Chayce",22y 127d,48 (11-0-37 22.92%),10 (0.21),←,
2,"Keays, Ben",25y 87d,78 (19-0-59 24.36%),28 (0.36),48 (13-0-35 27.08%),17 (0.35)
29,"Laird, Rory",28y 143d,190 (97-1-92 51.32%),19 (0.10),←,
23,"McAdam, Shane",26y 358d,34 (11-0-23 32.35%),48 (1.41),←,
25,"McHenry, Ned",21y 312d,38 (10-0-28 26.32%),17 (0.45),←,
4,"Murphy, Lachlan",23y 168d,66 (26-0-40 39.39%),48 (0.73),←,
28,"Murray, Nick",21y 154d,17 (2-0-15 11.76%),1 (0.06),←,
8,"Rachele, Josh",19y 40d,10 (3-0-7 30.00%),15 (1.50),←,
31,"Rowe, James",22y 246d,27 (8-0-19 29.63%),22 (0.81),←,
38,"Sholl, Lachlan",22y 75d,37 (12-0-25 32.43%),9 (0.24),←,
33,"Smith, Brodie",30y 127d,213 (112-1-100 52.82%),66 (0.31),←,
14,"Soligo, Jake",19y 116d,4 (0-0-4 0.00%),1 (0.25),←,
45,"Strachan, Kieran",26y 228d,5 (1-0-4 20.00%),,←,
7,"Thilthorpe, Riley",19y 318d,16 (3-0-13 18.75%),20 (1.25),←,
13,"Walker, Taylor",32y 26d,227 (116-1-110 51.32%),507 (2.23),←,
Totals,Totals,23y 362d,1463 (618-4-841 42.24%),931 (0.64),,
C,"Nicks, Matthew",47y 8d,48 (13-0-35 27.08%),,←,
