North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",8,3,9,17,,,,8.0,1.0,5.0,1.0,,1.0,,,4.0,12.0,,,,5.0,1.0,91.0
3,"Bastinac, Ryan",9,3,6,15,1,,,3.0,3.0,4.0,1.0,3.0,,2.0,,6.0,8.0,,,,1.0,1.0,81.0
10,"Cunnington, Ben",11,8,15,26,,,,2.0,1.0,2.0,4.0,5.0,,,,12.0,14.0,1.0,1.0,1.0,,,82.0
15,"Dal Santo, Nick",13,2,7,20,,,,1.0,1.0,6.0,3.0,2.0,1.0,1.0,,4.0,15.0,,,1.0,3.0,,82.0
11,"Firrito, Michael",7,2,3,10,,,,,3.0,1.0,,,3.0,,,4.0,4.0,,,4.0,,,98.0
43,"Gibson, Sam",16,5,7,23,1,1.0,,,4.0,3.0,5.0,4.0,,,,9.0,12.0,,,,,2.0,79.0
22,"Goldstein, Todd",2,4,8,10,,,35.0,4.0,,1.0,2.0,,,,,7.0,3.0,3.0,,1.0,,1.0,90.0
29,"Harvey, Brent",9,1,9,18,,1.0,,,1.0,1.0,,3.0,1.0,1.0,,7.0,11.0,,,1.0,2.0,1.0,95.0
4,"Higgins, Shaun",6,4,9,15,4,,,1.0,,3.0,,2.0,,1.0,,6.0,10.0,,1.0,,,,90.0
5,"Jacobs, Ben",9,3,2,11,,,,1.0,3.0,1.0,,3.0,1.0,1.0,,2.0,8.0,,,1.0,,,61.0
34,"Macmillan, Jamie",13,7,4,17,,,,2.0,6.0,2.0,,2.0,,,,4.0,9.0,,,2.0,1.0,,86.0
21,"McDonald, Luke",5,4,5,10,,,,1.0,1.0,,,1.0,,,,1.0,9.0,,,5.0,,,90.0
20,"Petrie, Drew",6,3,2,8,1,2.0,3.0,4.0,,3.0,,1.0,,1.0,,4.0,4.0,1.0,1.0,3.0,,,98.0
9,"Swallow, Andrew",4,,18,22,,,,3.0,1.0,1.0,6.0,4.0,1.0,2.0,,13.0,9.0,,,,,,81.0
12,"Thomas, Lindsay",10,4,7,17,2,,,2.0,1.0,3.0,1.0,4.0,2.0,1.0,,6.0,12.0,1.0,3.0,2.0,,,84.0
16,"Thompson, Scott",6,4,8,14,,,,1.0,4.0,1.0,,3.0,2.0,1.0,,7.0,7.0,,,4.0,1.0,,88.0
36 ↓,"Tippett, Joel",1,1,,1,,,,,,,,1.0,,,,,1.0,,,1.0,,,48.0
40 ↑,"Turner, Kayne",6,1,2,8,,1.0,,2.0,,2.0,,,2.0,,,2.0,6.0,,,,,,48.0
30,"Waite, Jarrad",5,3,5,10,,,,4.0,,1.0,,4.0,1.0,1.0,,2.0,8.0,1.0,,,,,86.0
8,"Wells, Daniel",2,1,9,11,,,2.0,5.0,,1.0,2.0,2.0,,1.0,,6.0,5.0,,,,,,78.0
19,"Wright, Sam",11,6,5,16,,,,,2.0,2.0,,1.0,,1.0,,2.0,14.0,,,1.0,1.0,,82.0
7,"Ziebell, Jack",13,3,4,17,,1.0,1.0,6.0,1.0,4.0,2.0,3.0,2.0,2.0,,7.0,9.0,2.0,,3.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,72,144,316,9,9.0,41.0,50.0,33.0,47.0,27.0,48.0,17.0,16.0,,115.0,190.0,9.0,6.0,30.0,14.0,6.0,
Opposition,Opposition,241,114,125,366,21,14.0,32.0,57.0,35.0,63.0,40.0,50.0,16.0,17.0,6.0,142.0,224.0,13.0,22.0,43.0,19.0,16.0,
