Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bail, Rohan",4,2.0,4.0,8,,,,3.0,,2.0,,3.0,,2.0,,3,6,,,1.0,,,80.0
3,"Bartram, Clint",8,3.0,2.0,10,,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,4,6,,,1.0,,1.0,97.0
6,"Bate, Matthew",9,4.0,3.0,12,,1.0,,3.0,,4.0,1.0,1.0,,,,4,8,1.0,1.0,,,1.0,82.0
11,"Clark, Mitch",8,5.0,,8,2.0,3.0,,1.0,,4.0,,3.0,2.0,3.0,,5,4,2.0,3.0,1.0,1.0,1.0,93.0
36,"Davey, Aaron",5,3.0,5.0,10,,,,4.0,1.0,1.0,,3.0,2.0,2.0,,8,4,,,,,1.0,79.0
14 ↑,"Dunn, Lynden",5,2.0,2.0,7,2.0,,,,,1.0,,1.0,,,,3,4,,1.0,,1.0,,38.0
8,"Frawley, James",11,2.0,2.0,13,,,,5.0,8.0,,,,2.0,,,6,7,1.0,1.0,6.0,,,100.0
20,"Garland, Colin",9,4.0,1.0,10,,,,6.0,3.0,1.0,1.0,2.0,,1.0,,2,8,,,3.0,,,100.0
16,"Grimes, Jack",8,5.0,6.0,14,,,,4.0,5.0,,,3.0,1.0,1.0,,6,7,,,,1.0,,69.0
38,"Howe, Jeremy",20,12.0,4.0,24,2.0,1.0,,3.0,5.0,3.0,2.0,1.0,1.0,,,8,17,4.0,1.0,2.0,2.0,,93.0
40,"Jamar, Mark",6,4.0,6.0,12,,1.0,34.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,9,5,3.0,1.0,1.0,,,86.0
2,"Jones, Nathan",12,3.0,5.0,17,1.0,,,3.0,,7.0,5.0,5.0,2.0,4.0,,11,7,,,,1.0,,77.0
49,"Magner, James",7,4.0,2.0,9,,,,4.0,3.0,1.0,1.0,2.0,1.0,2.0,,3,7,,,1.0,,1.0,73.0
34 ↓,"Martin, Stefan",1,2.0,6.0,7,,1.0,1.0,,,,,1.0,,,,5,2,1.0,1.0,,,,55.0
25,"McDonald, Tom",6,6.0,7.0,13,,,,1.0,3.0,,1.0,,,,,5,6,1.0,,2.0,,,93.0
13,"McKenzie, Jordie",9,,8.0,17,,,,5.0,,,6.0,2.0,1.0,2.0,,12,5,,,1.0,,,77.0
10,"Morton, Cale",8,5.0,9.0,17,,,,1.0,5.0,1.0,,3.0,,1.0,,1,16,,,,4.0,,86.0
27,"Rivers, Jared",6,7.0,6.0,12,,,,1.0,2.0,,,3.0,,3.0,,3,9,1.0,1.0,1.0,,,96.0
30,"Sellar, James",6,4.0,3.0,9,1.0,1.0,4.0,2.0,1.0,,2.0,1.0,1.0,,,7,2,2.0,2.0,,,,89.0
35,"Tapscott, Luke",4,2.0,4.0,8,,,,4.0,,1.0,,2.0,,,,3,5,,,1.0,,,73.0
9,"Trengove, Jack",10,4.0,6.0,16,2.0,,,2.0,,,3.0,2.0,1.0,1.0,,5,11,,2.0,1.0,,,80.0
4,"Watts, Jack",10,9.0,5.0,15,1.0,,,1.0,1.0,2.0,,1.0,,,,6,9,2.0,,,,,86.0
Totals,Totals,172,92.0,96.0,268,11.0,8.0,39.0,57.0,40.0,30.0,25.0,43.0,16.0,24.0,,119,155,18.0,14.0,22.0,10.0,5.0,
Opposition,Opposition,228,114.0,199.0,427,20.0,13.0,31.0,71.0,18.0,65.0,43.0,44.0,25.0,15.0,6.0,133,293,5.0,16.0,31.0,11.0,10.0,
