Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",4,2,2,6,1,,2.0,,,2.0,,1.0,,,,,6.0,,1.0,,1.0,,
29,"Beaumont, Simon",8,5,3,11,,,,2.0,2.0,2.0,,,,,,3.0,9.0,,,1.0,,,
21,"Bradley, Craig",20,10,8,28,,2.0,,1.0,2.0,7.0,5.0,,1.0,1.0,2.0,7.0,19.0,,2.0,,7.0,,
16,"Camporeale, Scott",22,4,6,28,3,1.0,,1.0,5.0,5.0,4.0,2.0,,2.0,,4.0,23.0,,,2.0,4.0,,
25,"Fevola, Brendan",14,8,2,16,5,4.0,,1.0,,3.0,,,2.0,,,7.0,11.0,1.0,7.0,,,,
31,"Fletcher, Simon",5,5,2,7,1,,,,,1.0,,,,,,1.0,7.0,,1.0,1.0,,,
45,"Franchina, Anthony",4,4,3,7,,,,2.0,2.0,,,1.0,,,,3.0,6.0,,,1.0,,,
17,"Freeborn, Scott",5,3,4,9,1,,,5.0,1.0,1.0,4.0,1.0,,1.0,,5.0,5.0,,1.0,,,,
9,"Hickmott, Adrian",17,8,7,24,2,2.0,,3.0,5.0,4.0,2.0,3.0,1.0,,,8.0,14.0,1.0,2.0,1.0,,,
33,"Houlihan, Ryan",9,6,3,12,3,,,1.0,2.0,2.0,,1.0,,3.0,,3.0,11.0,1.0,1.0,1.0,2.0,,
27,"Hulme, Darren",12,4,8,20,1,1.0,,1.0,2.0,4.0,4.0,4.0,1.0,1.0,,6.0,15.0,,,,2.0,,
43,"Koutoufides, Anthony",17,7,17,34,2,1.0,2.0,2.0,1.0,10.0,7.0,1.0,,,3.0,22.0,14.0,3.0,1.0,1.0,,,
12,"Lappin, Matthew",11,6,9,20,1,2.0,,1.0,,2.0,3.0,3.0,2.0,2.0,,9.0,11.0,1.0,1.0,1.0,,,
22,"Manton, Glenn",1,1,2,3,,,,1.0,,,2.0,,,1.0,,1.0,2.0,,,,,,
5,"McKay, Andrew",6,4,8,14,1,1.0,,,2.0,1.0,1.0,,1.0,1.0,,7.0,7.0,1.0,,1.0,,,
40,"Plunkett, Jim",8,3,2,10,,,,3.0,1.0,6.0,3.0,2.0,,,,2.0,10.0,,,2.0,,,
11,"Porter, Mark",,1,4,4,,,20.0,,1.0,,2.0,,1.0,2.0,,3.0,1.0,,,4.0,,,
28,"Prendergast, Ian",4,4,1,5,,,,1.0,,1.0,,,,,,1.0,4.0,,,,1.0,,
7,"Ratten, Brett",5,2,11,16,1,,,7.0,1.0,1.0,4.0,,1.0,,,5.0,11.0,,1.0,2.0,,,
23,"Rice, Dean",7,3,2,9,,,,,4.0,,,1.0,1.0,1.0,,5.0,6.0,1.0,,1.0,,,
1,"Silvagni, Stephen",12,8,,12,,,,3.0,5.0,4.0,,1.0,2.0,,,6.0,9.0,3.0,,2.0,,,
8,"Whitnall, Lance",13,8,6,19,,,1.0,2.0,3.0,3.0,2.0,2.0,1.0,,,6.0,11.0,2.0,1.0,3.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,106,110,314,22,16.0,25.0,37.0,39.0,59.0,43.0,23.0,14.0,15.0,5.0,114.0,212.0,14.0,19.0,24.0,18.0,,
Opposition,Opposition,193,97,124,317,16,8.0,45.0,23.0,33.0,57.0,35.0,26.0,15.0,14.0,1.0,100.0,224.0,12.0,11.0,23.0,12.0,,
