Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",32y 105d,284 (156-0-128 54.93%),250 (0.88),161 (72-0-89 44.72%),130 (0.81)
2,"Carr, Josh",28y 46d,179 (113-1-65 63.41%),96 (0.54),74 (36-0-38 48.65%),36 (0.49)
15,"Crowley, Ryan",24y 101d,62 (29-0-33 46.77%),50 (0.81),←,
5,"Dunn, Ryley",22y 251d,6 (3-0-3 50.00%),,←,
33,"Farmer, Jeff",30y 356d,241 (111-0-130 46.06%),479 (1.99),123 (59-0-64 47.97%),220 (1.79)
14,"Grover, Antoni",28y 95d,139 (62-0-77 44.60%),18 (0.13),←,
43,"Hayden, Roger",27y 188d,88 (46-0-42 52.27%),7 (0.08),←,
35,"Ibbotson, Garrick",20y 91d,10 (2-0-8 20.00%),6 (0.60),←,
17,"Johnson, Mark",30y 22d,198 (113-2-83 57.58%),93 (0.47),4 (1-0-3 25.00%),1 (0.25)
37,"Johnson, Michael",23y 238d,65 (33-0-32 50.77%),12 (0.18),←,
23,"Mayne, Chris",19y 225d,7 (2-0-5 28.57%),5 (0.71),←,
18,"McPharlin, Luke",26y 196d,124 (64-0-60 51.61%),81 (0.65),112 (56-0-56 50.00%),78 (0.70)
16,"Mundy, David",22y 330d,76 (37-0-39 48.68%),17 (0.22),←,
28,"Murphy, Ryan",23y 21d,35 (19-0-16 54.29%),35 (1.00),←,
10,"Palmer, Rhys",19y 122d,11 (2-0-9 18.18%),6 (0.55),←,
29,"Pavlich, Matthew",26y 166d,187 (81-0-106 43.32%),354 (1.89),←,
7,"Peake, Brett",24y 345d,48 (26-0-22 54.17%),23 (0.48),←,
31,"Sandilands, Aaron",25y 191d,105 (54-0-51 51.43%),32 (0.30),←,
3,"Schammer, Byron",22y 359d,95 (52-0-43 54.74%),27 (0.28),←,
6,"Solomon, Dean",28y 157d,188 (102-1-85 54.52%),73 (0.39),30 (10-0-20 33.33%),17 (0.57)
20,"Tarrant, Chris",27y 270d,191 (85-0-106 44.50%),346 (1.81),30 (10-0-20 33.33%),47 (1.57)
34,"Warnock, Robert",21y 147d,16 (8-0-8 50.00%),4 (0.25),←,
Totals,Totals,25y 116d,2355 (1200-4-1151 50.96%),2014 (0.86),,
C,"Harvey, Mark",43y 3d,19 (6-0-13 31.58%),,←,
