Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
11,"Anderson, Greg",24y 12d,50 (32-0-18 64.00%),32 (0.64),←,
8,"Bewick, Darren",22y 278d,40 (25-0-15 62.50%),67 (1.67),←,
23,"Cransberg, Peter",22y 301d,9 (6-0-3 66.67%),6 (0.67),←,
6,"Daniher, Anthony",27y 125d,175 (88-0-87 50.29%),75 (0.43),60 (39-0-21 65.00%),13 (0.22)
5,"Daniher, Terry",32y 284d,275 (169-3-103 62.00%),448 (1.63),256 (159-2-95 62.50%),426 (1.66)
15,"Ezard, Alan",27y 41d,131 (88-0-43 67.18%),178 (1.36),←,
29,"Grenvold, David",24y 81d,19 (15-0-4 78.95%),3 (0.16),←,
16,"Hamilton, Paul",22y 341d,79 (42-1-36 53.80%),6 (0.08),←,
9,"Kickett, Derek",27y 232d,21 (11-0-10 52.38%),22 (1.05),9 (6-0-3 66.67%),10 (1.11)
4,"Long, Michael",20y 237d,33 (23-0-10 69.70%),27 (0.82),←,
27,"Madden, Simon",32y 147d,332 (196-2-134 59.34%),504 (1.52),←,
41,"Manning, Andrew",23y 184d,43 (12-0-31 27.91%),35 (0.81),12 (7-0-5 58.33%),12 (1.00)
35,"McMullin, Ian",25y 267d,22 (14-0-8 63.64%),25 (1.14),1 (1-0-0 100.00%),1 (1.00)
12,"OBrien, Craig",20y 84d,7 (4-0-3 57.14%),4 (0.57),←,
10,"ODonnell, Gary",25y 14d,55 (35-0-20 63.64%),11 (0.20),←,
17,"Sporn, Kieran",23y 271d,27 (19-0-8 70.37%),28 (1.04),←,
26,"Thompson, Mark",26y 188d,103 (69-1-33 67.48%),29 (0.28),←,
18,"Vander Haar, Paul",32y 80d,189 (116-2-71 61.90%),264 (1.40),←,
30,"Walsh, Kevin",28y 106d,156 (101-1-54 65.06%),20 (0.13),←,
32,"Watson, Tim",28y 317d,253 (157-3-93 62.65%),281 (1.11),←,
Totals,Totals,25y 344d,2019 (1222-13-784 60.53%),2065 (1.02),,
C,"Sheedy, Kevin",42y 153d,222 (148-1-73 66.89%),,←,
