0,1,2,3,4,5,6
←,"Round: 4 Venue: M.C.G. Date: Sat, 10-Apr-2021 7:25 PM Attendance: 29866","Round: 4 Venue: M.C.G. Date: Sat, 10-Apr-2021 7:25 PM Attendance: 29866","Round: 4 Venue: M.C.G. Date: Sat, 10-Apr-2021 7:25 PM Attendance: 29866","Round: 4 Venue: M.C.G. Date: Sat, 10-Apr-2021 7:25 PM Attendance: 29866","Round: 4 Venue: M.C.G. Date: Sat, 10-Apr-2021 7:25 PM Attendance: 29866",→
←,Collingwood,1.2.8,4.5.29,7.6.48,9.6.60,→
←,Greater Western Sydney,2.2.14,6.3.39,10.3.63,14.6.90,→
←,Qrt margin,GW by 6,GW by 10,GW by 15,GW by 30,→
←,Qrt scores,GW 14-8,GW 25-21,GW 24-19,GW 27-12,→
←,Field umpires,"Chris Donlon (332), Matt Stevic (405), Eleni Tee (44)","Chris Donlon (332), Matt Stevic (405), Eleni Tee (44)","Chris Donlon (332), Matt Stevic (405), Eleni Tee (44)","Chris Donlon (332), Matt Stevic (405), Eleni Tee (44)",→
