North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Ahern, Paul",21y 341d,5 (3-0-2 60.00%),3 (0.60),←,
3,"Anderson, Jed",24y 156d,39 (22-0-17 56.41%),15 (0.38),29 (15-0-14 51.72%),11 (0.38)
18,"Atley, Shaun",25y 298d,169 (88-0-81 52.07%),38 (0.22),←,
50,"Brown, Ben",25y 230d,92 (51-0-41 55.43%),200 (2.17),←,
13,"Clarke, Ryan",21y 21d,33 (14-0-19 42.42%),8 (0.24),←,
10,"Cunnington, Ben",27y 8d,180 (95-0-85 52.78%),76 (0.42),←,
1,"Daw, Majak",27y 119d,43 (17-0-26 39.53%),32 (0.74),←,
14,"Dumont, Trent",23y 8d,54 (20-0-34 37.04%),19 (0.35),←,
22,"Goldstein, Todd",30y 7d,205 (106-1-98 51.95%),108 (0.53),←,
4,"Higgins, Shaun",30y 126d,197 (95-1-101 48.48%),206 (1.05),68 (37-0-31 54.41%),78 (1.15)
8,"Hrovat, Nathan",24y 31d,58 (23-0-35 39.66%),30 (0.52),28 (9-0-19 32.14%),16 (0.57)
5,"Jacobs, Ben",26y 180d,90 (46-0-44 51.11%),15 (0.17),64 (41-0-23 64.06%),10 (0.16)
34,"Macmillan, Jamie",26y 288d,132 (70-0-62 53.03%),44 (0.33),←,
11,"McDonald, Luke",23y 149d,89 (48-0-41 53.93%),15 (0.17),←,
12,"Simpkin, Jy",20y 125d,28 (12-0-16 42.86%),17 (0.61),←,
25,"Tarrant, Robbie",29y 74d,119 (59-0-60 49.58%),43 (0.36),←,
16,"Thompson, Scott",32y 60d,215 (105-2-108 49.30%),7 (0.03),←,
28,"Turner, Kayne",22y 189d,51 (28-0-23 54.90%),38 (0.75),←,
2,"Williams, Marley",24y 351d,96 (49-0-47 51.04%),10 (0.10),28 (13-0-15 46.43%),4 (0.14)
19,"Wright, Sam",27y 358d,125 (72-0-53 57.60%),58 (0.46),←,
7,"Ziebell, Jack",27y 130d,181 (89-0-92 49.17%),122 (0.67),←,
44,"Zurhaar, Cameron",20y 47d,9 (3-0-6 33.33%),4 (0.44),←,
Totals,Totals,25y 200d,2210 (1115-4-1091 50.45%),1108 (0.50),,
C,"Scott, Brad",42y 66d,194 (100-0-94 51.55%),,←,
