Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"AhMat, Robert",1,,4,5,,,,,,,,,,1.0,,,,,,,,,
42,"Arnott, Simon",2,1,,2,,,,,,1.0,,,,,,,,,,,,,
21,"Barry, Leo",7,2,5,12,1,2.0,,1.0,,3.0,,,2.0,,,,,,,,,,
41,"Cook, Troy",13,1,8,21,1,,,,2.0,6.0,5.0,,2.0,1.0,,,,,,,,,
8,"Cresswell, Daryn",20,5,12,32,1,,,1.0,3.0,5.0,5.0,,3.0,3.0,,,,,,,,,
28,"Crouch, Jared",2,,3,5,,,,,,2.0,1.0,,,,,,,,,,,,
6,"Dunkley, Andrew",6,2,3,9,,,2.0,1.0,3.0,,,2.0,,,,,,,,,,,
3,"Lewis, Dale",7,4,5,12,2,,1.0,1.0,1.0,,2.0,2.0,,4.0,,,,,,,,,
4,"Lockett, Tony",3,1,5,8,1,1.0,,1.0,,,,1.0,1.0,3.0,,,,,,,,,
34,"Luff, Troy",17,4,3,20,,,1.0,3.0,9.0,1.0,2.0,,1.0,,,,,,,,,,
11,"Maxfield, Stuart",7,3,2,9,,1.0,,3.0,,4.0,,,,2.0,,,,,,,,,
17,"Mooney, Jason",8,4,4,12,1,1.0,3.0,,,3.0,2.0,2.0,,1.0,,,,,,,,,
23,"Nicks, Matthew",16,5,10,26,,1.0,,,7.0,4.0,1.0,1.0,5.0,1.0,,,,,,,,,
19,"OLoughlin, Michael",14,5,6,20,1,3.0,,4.0,,3.0,,3.0,2.0,1.0,,,,,,,,,
24,"Orchard, Mark",8,2,12,20,,,,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,
1,"Roos, Paul",8,7,5,13,,1.0,,1.0,,5.0,,,,,,,,,,,,,
22,"Saddington, Jason",15,5,10,25,1,,,1.0,2.0,6.0,1.0,3.0,1.0,,,,,,,,,,
2,"Schwass, Wayne",19,4,11,30,,,1.0,,,5.0,5.0,1.0,2.0,1.0,3.0,,,,,,,,
7,"Seymour, Brad",5,6,5,10,,,,1.0,2.0,1.0,,,,,,,,,,,,,
15,"Stafford, Greg",13,7,7,20,,1.0,20.0,1.0,2.0,8.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,
20,"Stevens, John",15,5,2,17,1,1.0,,1.0,,7.0,,1.0,2.0,1.0,,,,,,,,,
33,"Warfe, Rowan",5,5,10,15,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,78,132,343,10,14.0,28.0,21.0,33.0,65.0,29.0,18.0,24.0,21.0,5.0,,,,,,,,
Opposition,Opposition,173,69,95,268,9,14.0,25.0,13.0,41.0,51.0,16.0,16.0,21.0,24.0,1.0,,,,,,,,
