Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
14,"Calthorpe, David",21y 310d,36 (21-0-15 58.33%),32 (0.89),←,
9,"Cockatoo-Collins, Che",20y 110d,22 (12-1-9 56.82%),35 (1.59),←,
23,"Cransberg, Peter",27y 329d,62 (37-2-23 61.29%),54 (0.87),←,
36,"Cummings, Scott",21y 156d,18 (11-0-7 61.11%),36 (2.00),←,
7,"Daniher, Chris",29y 84d,77 (43-2-32 57.14%),19 (0.25),←,
20,"Darcy, Tim",31y 159d,182 (101-1-80 55.77%),85 (0.47),6 (5-1-0 91.67%),2 (0.33)
38,"Denham, Sean",26y 55d,108 (62-2-44 58.33%),44 (0.41),64 (38-2-24 60.94%),23 (0.36)
31,"Fletcher, Dustin",20y 47d,41 (27-2-12 68.29%),4 (0.10),←,
29,"Grenvold, David",29y 109d,100 (65-2-33 66.00%),17 (0.17),←,
5,"Hird, James",22y 139d,52 (31-2-19 61.54%),85 (1.63),←,
13,"Long, Michael",25y 265d,114 (74-1-39 65.35%),82 (0.72),←,
2,"Mercuri, Mark",21y 122d,48 (30-2-16 64.58%),60 (1.25),←,
24,"Misiti, Joe",20y 226d,53 (32-2-19 62.26%),22 (0.42),←,
41,"OConnor, Ryan",20y 361d,13 (7-1-5 57.69%),11 (0.85),←,
10,"ODonnell, Gary",30y 42d,169 (104-2-63 62.13%),60 (0.36),←,
3,"Salmon, Paul",30y 154d,199 (118-1-80 59.55%),477 (2.40),←,
19,"Somerville, Peter",26y 350d,88 (54-1-33 61.93%),73 (0.83),←,
12,"Symons, Michael",23y 280d,52 (33-1-18 64.42%),59 (1.13),←,
26,"Thompson, Mark",31y 216d,190 (123-2-65 65.26%),49 (0.26),←,
4,"Wanganeen, Gavin",22y 5d,94 (53-2-39 57.45%),41 (0.44),←,
35,"Young, Barry",24y 362d,77 (33-1-43 43.51%),44 (0.57),24 (14-1-9 60.42%),21 (0.88)
Totals,Totals,25y 63d,1795 (1071-30-694 59.67%),1389 (0.77),,
C,"Sheedy, Kevin",47y 181d,341 (220-3-118 64.96%),,←,
