Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",23y 200d,38 (26-0-12 68.42%),26 (0.68),←,
8,"Anderson, Dean",24y 275d,71 (52-0-19 73.24%),71 (1.00),←,
7,"Ayres, Gary",31y 217d,245 (181-1-63 74.08%),68 (0.28),←,
4,"Collins, Andrew",27y 7d,108 (81-0-27 75.00%),28 (0.26),←,
3,"Condon, Anthony",24y 148d,66 (49-0-17 74.24%),28 (0.42),←,
26,"Cooper, Paul",24y 26d,26 (18-0-8 69.23%),3 (0.12),←,
14,"Dear, Greg",29y 15d,116 (90-0-26 77.59%),18 (0.16),←,
19,"Dunstall, Jason",27y 262d,152 (120-0-32 78.95%),697 (4.59),←,
16,"Gowers, Andrew",23y 21d,29 (23-0-6 79.31%),14 (0.48),←,
6,"Hall, Tony",27y 229d,62 (51-0-11 82.26%),96 (1.55),←,
17,"Hudson, Paul",21y 287d,39 (29-0-10 74.36%),72 (1.85),←,
11,"Jarman, Darren",25y 95d,31 (22-0-9 70.97%),51 (1.65),←,
24,"Langford, Chris",29y 121d,201 (153-1-47 76.37%),27 (0.13),←,
12,"Lawrence, Stephen",23y 10d,56 (39-0-17 69.64%),16 (0.29),←,
20,"Maginness, Scott",25y 274d,70 (52-0-18 74.29%),4 (0.06),←,
38,"McCrabb, Austin",27y 96d,38 (22-0-16 57.89%),4 (0.11),2 (2-0-0 100.00%),
35,"Morrissey, James",27y 211d,91 (69-0-22 75.82%),87 (0.96),←,
44,"Platten, John",29y 46d,144 (109-0-35 75.69%),150 (1.04),←,
18,"Pritchard, Darrin",26y 42d,110 (83-0-27 75.45%),60 (0.55),←,
25,"Taylor, Jason",23y 222d,14 (5-0-9 35.71%),7 (0.50),7 (4-0-3 57.14%),3 (0.43)
Totals,Totals,26y 31d,1707 (1274-2-431 74.63%),1527 (0.89),,
C,"Joyce, Alan",49y 194d,56 (44-0-12 78.57%),,←,
