Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",17,6,1,18,3,3.0,,1.0,,,,,2.0,4.0,,,,,,,,,
3,"Bairstow, Mark",25,2,5,30,2,3.0,,2.0,,,,,3.0,3.0,3.0,,,,,,,,
27,"Bews, Andrew",2,,,2,,,,1.0,,,,,,,,,,,,,,,
40,"Brown, Paul",8,2,5,13,,,,4.0,,,,,3.0,2.0,,,,,,,,,
16,"Brownless, Bill",5,4,6,11,1,1.0,1.0,3.0,,,,,1.0,2.0,,,,,,,,,
7,"Couch, Paul",2,2,1,3,1,,,1.0,,,,,,,,,,,,,,,
28,"Darcy, Tim",2,1,2,4,,,,,,,,,,,,,,,,,,,
33,"Forssman, Darren",11,5,7,18,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
14,"Handley, Steven",9,5,11,20,,,7.0,1.0,,,,,1.0,2.0,,,,,,,,,
29,"Hinkley, Ken",15,6,4,19,,,,,,,,,1.0,1.0,2.0,,,,,,,,
32,"Hocking, Garry",15,2,15,30,1,2.0,,,,,,,2.0,2.0,,,,,,,,,
1,"Hocking, Steve",9,,6,15,,,,4.0,,,,,1.0,1.0,1.0,,,,,,,,
12,"Malakellis, Spiro",8,3,5,13,,,,2.0,,,,,,1.0,,,,,,,,,
21,"Mansfield, Michael",17,5,10,27,2,1.0,,,,,,,1.0,2.0,,,,,,,,,
17,"McGrath, Tim",13,,,13,,,,1.0,,,,,1.0,,,,,,,,,,
31,"Mensch, David",16,9,7,23,2,,4.0,1.0,,,,,,3.0,,,,,,,,,
22,"Neeld, Mark",11,3,3,14,,,,,,,,,4.0,4.0,,,,,,,,,
20,"Rogers, Andrew",9,2,3,12,,,,4.0,,,,,4.0,,,,,,,,,,
8,"Scott, Robert",15,4,8,23,2,1.0,,4.0,,,,,4.0,4.0,,,,,,,,,
4,"Wills, Andrew",13,6,6,19,,,,2.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,67,105,327,14,18.0,12.0,32.0,,,,,29.0,33.0,6.0,,,,,,,,
Opposition,Opposition,218,85,89,307,14,9.0,17.0,35.0,,,,,33.0,29.0,,,,,,,,,
