Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
7,"Cunningham, Harry",20y 128d,10 (5-0-5 50.00%),9 (0.90),←,
19,"Derickx, Tom",26y 127d,5 (2-0-3 40.00%),,3 (1-0-2 33.33%),
23,"Franklin, Lance",27y 73d,186 (110-1-75 59.41%),587 (3.16),4 (1-0-3 25.00%),7 (1.75)
39,"Grundy, Heath",27y 315d,143 (83-2-58 58.74%),23 (0.16),←,
4,"Hannebery, Dan",23y 48d,105 (64-2-39 61.90%),46 (0.44),←,
15,"Jack, Kieren",26y 289d,142 (80-3-59 57.39%),105 (0.74),←,
32,"Jetta, Lewis",24y 344d,82 (50-2-30 62.20%),73 (0.89),←,
12,"Kennedy, Josh",25y 297d,115 (68-2-45 60.00%),67 (0.58),102 (63-2-37 62.75%),63 (0.62)
11,"Laidler, Jeremy",24y 251d,29 (16-1-12 56.90%),5 (0.17),3 (1-0-2 33.33%),3 (1.00)
9,"Malceski, Nick",29y 241d,155 (98-2-55 63.87%),60 (0.39),←,
21,"McGlynn, Ben",28y 250d,129 (73-2-54 57.36%),145 (1.12),85 (50-2-33 60.00%),117 (1.38)
3,"McVeigh, Jarrad",29y 6d,223 (131-4-88 59.64%),159 (0.71),←,
6,"Mitchell, Tom",20y 317d,18 (10-0-8 55.56%),13 (0.72),←,
5,"OKeefe, Ryan",33y 79d,286 (164-4-118 58.04%),261 (0.91),←,
26,"Parker, Luke",21y 170d,61 (37-1-23 61.48%),39 (0.64),←,
38,"Pyke, Mike",30y 20d,75 (44-1-30 59.33%),42 (0.56),←,
24,"Rampe, Dane",23y 315d,27 (15-1-11 57.41%),2 (0.07),←,
25,"Richards, Ted",31y 92d,210 (122-4-84 59.05%),32 (0.15),177 (103-4-70 59.32%),13 (0.07)
30,"Roberts-Thomson, Lewis",30y 217d,177 (104-1-72 59.04%),53 (0.30),←,
16,"Rohan, Gary",22y 310d,31 (16-1-14 53.23%),25 (0.81),←,
2,"Shaw, Rhyce",32y 179d,197 (105-1-91 53.55%),42 (0.21),103 (57-1-45 55.83%),22 (0.21)
40,"Smith, Nick",25y 305d,102 (59-2-41 58.82%),9 (0.09),←,
Totals,Totals,26y 249d,2508 (1456-37-1015 58.05%),1797 (0.72),,
C,"Longmire, John",43y 103d,78 (49-2-27 64.10%),,←,
