Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",22y 364d,36 (16-0-20 44.44%),6 (0.17),←,
34,"Hart, Ben",18y 24d,18 (8-0-10 44.44%),4 (0.22),←,
3,"Hart, Darel",28y 212d,35 (17-0-18 48.57%),35 (1.00),←,
17,"Hodges, Scott",24y 98d,22 (11-0-11 50.00%),58 (2.64),←,
35,"Jameson, Rod",22y 33d,30 (15-0-15 50.00%),71 (2.37),←,
2,"Jarman, Andrew",26y 201d,33 (16-0-17 48.48%),17 (0.52),←,
13,"Lee, Scott",29y 58d,39 (18-0-21 46.15%),14 (0.36),←,
9,"Lindner, Bruce",31y 43d,81 (42-1-38 52.47%),157 (1.94),15 (12-0-3 80.00%),18 (1.20)
27,"Liptak, Matthew",22y 94d,30 (15-0-15 50.00%),42 (1.40),←,
18,"Maynard, Rodney",25y 316d,40 (18-0-22 45.00%),10 (0.25),←,
10,"McDermott, Chris",28y 272d,39 (18-0-21 46.15%),16 (0.41),←,
11,"McGuinness, Tony",28y 88d,145 (67-2-76 46.90%),142 (0.98),36 (17-0-19 47.22%),34 (0.94)
25,"Mickan, Mark",31y 185d,79 (25-0-54 31.65%),31 (0.39),31 (13-0-18 41.94%),5 (0.16)
6,"Modra, Tony",23y 154d,7 (3-0-4 42.86%),21 (3.00),←,
24,"Payze, Andrew",25y 343d,10 (4-0-6 40.00%),2 (0.20),←,
52,"Rehn, Shaun",20y 351d,22 (10-0-12 45.45%),6 (0.27),←,
39,"Ross, Jonathan",18y 273d,8 (4-0-4 50.00%),3 (0.38),←,
7,"Smart, Nigel",23y 73d,33 (14-0-19 42.42%),2 (0.06),←,
12,"Tregenza, Simon",21y 146d,26 (12-0-14 46.15%),5 (0.19),←,
33,"Weidemann, Wayne",25y 286d,18 (7-0-11 38.89%),1 (0.06),←,
Totals,Totals,24y 345d,751 (340-3-408 45.27%),643 (0.86),,
C,"Cornes, Graham",44y 124d,40 (18-0-22 45.00%),,←,
